fM,fPt
1.677069,7.8133836
1.9009477,5.3884883
1.6743518,8.47731
1.6795077,8.988092
1.902291,7.509438
2.0167952,8.822828
1.7363786,9.977574
1.8485506,9.285128
1.8591094,11.336194
2.0180838,6.5838165
1.8779119,6.5838165
1.8420244,5.271554
1.7453858,10.684522
1.9350307,5.573037
1.6985162,12.316792
1.7123479,5.307299
1.6916283,5.2210608
1.849832,5.1206717
1.822162,8.583779
1.8045012,9.053484
2.0004752,5.007208
1.7684083,5.173035
1.8713534,10.162678
1.7737055,5.963793
1.7698337,5.33624
1.7355305,5.0794735
1.9364649,10.288895
2.057558,5.210498
2.0170343,5.210498
1.6929932,5.123576
1.855169,8.622324
1.7434337,6.2958794
1.9027354,8.064283
1.7205713,5.841049
1.9369438,7.2936397
1.9078014,6.4170303
1.9328076,8.860682
1.676718,9.128302
1.7794085,7.2793465
1.6849514,8.377794
1.8369826,5.6725965
1.8749367,5.8905087
1.8401759,5.150859
1.816184,11.662662
1.8058276,5.0517545
1.9125553,6.2985377
1.8122516,5.034728
1.8535429,7.422931
1.7207004,5.831852
1.9256635,5.5182276
1.7134515,5.3250313
1.8132734,5.3250313
1.8678591,7.125302
1.8125052,7.369894
1.860047,8.014554
1.8758059,5.9122505
1.8667617,8.814001
1.8068471,9.389046
1.948833,6.1793594
1.7247587,7.9346905
1.8857921,5.1548114
1.8558906,7.582037
2.0173206,7.108074
1.7122653,5.169232
1.7253389,8.696272
1.767326,5.6844106
1.8087591,7.564953
1.7810929,5.430937
1.7378378,5.358186
1.7209468,5.825672
1.9345944,5.825672
1.7743067,10.235444
1.886963,8.609957
1.6997595,5.269103
1.6980637,11.482181
1.8804605,5.5533843
1.8408762,10.454789
1.810722,6.3105893
1.9830333,6.3105893
1.6890136,9.798778
1.8726116,5.4616647
1.8390087,5.946643
1.8315612,9.4479475
1.8657725,5.188346
1.8693521,6.758312
1.8715717,7.4228487
1.6747838,5.033534
1.7979301,11.027888
1.8055887,6.7568283
1.9291713,6.7532187
1.7187929,8.11023
1.8909347,5.4251575
1.8608598,7.8124075
1.9095951,8.699904
1.8763146,5.5733304
1.8784407,7.7947583
1.8439339,8.572088
2.0308459,8.572088
1.721025,9.845253
1.7165525,9.845253
1.9131685,11.517775
1.9427086,11.517775
1.8144797,6.9697757
1.8681235,7.807652
1.8822215,7.8061953
1.7160506,6.0130906
1.8418089,7.1266513
1.8306149,6.907184
1.8671058,5.5050097
1.7375616,5.518696
1.9743985,5.933909
1.8097148,10.530425
1.8559582,7.3540792
1.8300197,5.477479
1.6831832,7.793867
1.810259,5.24305
1.8416978,7.4968724
1.848718,6.5135894
1.8571185,5.861926
1.9765007,8.212978
1.8044629,5.2072587
1.700222,6.2321587
1.8130938,12.570011
1.8608592,6.191206
1.888311,7.8370643
1.7031158,5.4967213
1.7224549,6.3454833
2.0303674,10.371711
1.9200321,7.325307
1.8716391,5.0802636
1.8335444,5.0802636
1.8331923,5.3563933
1.806125,10.401367
1.8924254,5.7123704
1.7888587,10.039418
1.7751094,6.120256
1.8603107,9.352504
1.726018,6.119337
1.8819466,9.265891
1.7189271,5.773404
1.7194864,6.288089
1.8484468,11.062592
1.8507321,7.1102357
1.7549489,5.2379723
1.8306973,8.03851
1.8449117,5.6756067
1.7984244,5.935584
1.8221867,9.349848
1.8026932,5.9413123
1.8766028,8.618739
1.8632498,5.054617
1.7098725,8.501449
1.8671274,7.6370587
1.7629037,5.5657687
1.7851557,5.1914506
1.8123518,7.842256
1.827132,8.128825
1.8342102,5.7882476
2.0393543,7.993123
1.7487394,9.0629225
1.8544723,6.373126
1.6887462,8.122375
1.8593836,8.177572
1.8364254,5.517406
1.6911768,8.085225
2.0402465,8.085225
1.8534515,5.6799116
1.929344,6.6973805
1.9302387,6.6973805
1.9891683,7.45045
1.8396789,6.34398
1.9650551,6.34398
1.839098,7.2549725
1.7986652,7.2549725
1.8313227,8.549549
1.8700043,5.234488
1.8481386,5.284762
1.8334701,5.284762
1.6807564,5.3579636
1.8022963,5.749005
1.7870786,9.701201
1.933848,5.1375732
1.8798661,8.726344
1.6976212,6.2254534
1.8107411,6.2254534
1.7726649,11.863905
1.860851,7.8107066
1.911246,6.4546795
1.8388535,6.30714
1.8792163,6.6563344
1.8177422,6.6563344
1.7492241,8.682704
1.704309,5.584014
1.73467,6.291401
1.862791,5.4627223
1.9622924,10.14146
1.9096744,10.576376
1.8437561,5.111292
1.9375674,5.687602
1.8248357,5.4415827
1.8532059,6.5532403
1.8631128,6.212907
1.7534443,6.212907
1.8469398,5.050389
1.8329924,12.161515
1.9486947,7.586051
1.944312,11.392208
1.8661275,6.877324
1.8738756,5.165293
1.7109021,5.071825
1.8422147,6.247414
1.8547419,6.788327
1.7521424,6.788327
1.7387757,5.9490824
1.7339512,5.2374077
1.6771148,5.1458306
1.8772866,6.3428297
1.8731827,6.4759307
1.7022295,6.2037954
1.8885354,5.154405
1.870494,8.057302
1.8587041,5.2580605
1.9048358,10.029606
1.893445,6.550347
1.8157479,7.609028
1.8139032,9.368825
1.6802914,5.22871
1.7298284,8.823482
1.8820354,6.109794
1.7729234,10.276139
1.730991,7.872048
1.8407267,5.21094
1.8320589,10.976762
1.7981158,5.4656215
1.9691883,8.595202
1.7991762,5.2912445
1.8245295,8.906248
1.8895617,9.415787
1.7163548,5.3549585
1.7272595,5.459666
1.7763914,5.459666
1.7317442,6.4193788
1.6964474,10.9487705
1.8660252,6.430196
1.7421194,9.166022
1.981602,5.8171687
1.7083858,5.8171687
1.8675095,10.269055
1.9226614,5.11594
1.8904318,5.8317943
1.7115524,12.607915
1.7957351,5.2834167
1.7679894,10.32315
1.7751367,5.993161
1.8920791,8.702676
1.708304,6.302047
1.7204456,6.302047
1.7908869,9.691446
1.8449839,5.8027377
1.703068,5.0059237
1.8303721,8.046068
1.747251,6.6415644
1.8290293,6.28294
1.7247562,5.0048265
1.722754,9.987157
1.6808232,6.2337217
1.7702525,5.0286636
1.6892796,7.4232073
1.8872192,6.0431767
1.8603184,6.0431767
1.8203691,12.394933
1.6814156,8.318043
1.8918917,7.6185904
1.732152,9.456291
1.7539098,10.016855
1.8402097,5.1650667
1.7013603,5.1650667
1.8806009,7.944098
1.7158788,5.52754
1.9072136,5.1160116
1.7483674,8.276396
1.9412118,10.521923
1.8835002,10.521923
1.8427107,7.287435
1.8806882,5.8818245
