fM,fPt
2.4135087,2.469921
2.283085,2.3571167
2.1591103,2.413776
2.1604207,2.359042
2.2776985,2.4865122
2.2338974,2.4636476
2.4655998,2.3508925
2.1844943,2.405614
2.1352487,2.4049387
2.1476276,2.3501391
2.105797,2.4424846
2.369618,2.350053
2.4266982,2.3716269
2.3083549,2.3995242
2.5419464,2.3900375
2.3363054,2.4098206
2.4462564,2.4128995
2.3522546,2.437635
2.229,2.3878806
2.194092,2.430765
2.4159856,2.3922195
2.171037,2.4094875
2.1107454,2.4555085
2.2955158,2.3866112
2.4277213,2.3901799
2.1470852,2.3806307
2.4042852,2.4334867
2.352407,2.4660168
2.1306903,2.4518473
2.1796541,2.3531022
2.1067748,2.491949
2.1528041,2.385165
2.2369692,2.491941
2.155573,2.39665
2.1937869,2.4149098
2.488072,2.4622428
2.184728,2.3569229
2.1337094,2.3505666
2.3013747,2.3599668
2.1188502,2.4743848
2.1277022,2.3505685
2.2461998,2.4180315
2.245646,2.4209504
2.2021189,2.4611387
2.3734903,2.4998121
2.132629,2.4593751
2.52405,2.3727455
2.1461475,2.3980918
2.2876205,2.4245963
2.2947886,2.4722993
2.162322,2.3785846
2.158007,2.41915
2.4712954,2.3582017
2.543582,2.4844253
2.505622,2.3561816
2.3476164,2.4573798
2.1022358,2.4079525
2.261093,2.3659565
2.2847447,2.36473
2.1754172,2.3662453
2.1441166,2.3565514
2.2853887,2.4244466
2.1156569,2.4102716
2.5053253,2.4754212
2.3771975,2.3644178
2.307372,2.426832
2.3173134,2.443182
2.1748977,2.390516
2.3916492,2.3598216
2.5055058,2.4975605
2.1128352,2.4126348
2.1749253,2.3811393
2.2862098,2.3965912
2.4155343,2.47733
2.2979438,2.361263
2.3478715,2.4748003
2.1778772,2.3560615
2.221007,2.4183464
2.1232066,2.4578476
2.1780891,2.416377
2.3116767,2.3654385
2.1211913,2.3806
2.5392783,2.4360433
2.2380612,2.4251788
2.184465,2.3973475
2.1952715,2.383714
2.173623,2.472073
2.135201,2.3763204
2.299368,2.3519063
2.368203,2.3787568
2.1678164,2.488999
2.3775375,2.3821151
2.4806678,2.4221022
2.2228167,2.4387348
2.2594066,2.4311993
2.463886,2.4125073
2.4855616,2.3686395
2.171755,2.4469028
2.4197257,2.484266
2.268538,2.4841464
2.116664,2.4519095
2.3172784,2.3695867
2.1758754,2.3504698
2.1466198,2.4847841
2.1509154,2.4935784
2.4307263,2.4217575
2.2948308,2.4251676
2.106026,2.430161
2.2182305,2.480954
2.1907966,2.4898057
2.1604345,2.4017785
2.284292,2.4648845
2.3243766,2.4625983
2.3564012,2.4756243
2.1709907,2.3955095
2.1122587,2.373375
2.1769845,2.4814036
2.2287102,2.4117265
2.1372552,2.4230022
2.2458656,2.4769824
2.1973546,2.4073265
2.1941986,2.4226444
2.1925318,2.4964416
2.2927852,2.3679662
2.37242,2.3835096
2.1064312,2.4752011
2.4018207,2.4787974
2.1744382,2.4776978
2.1001205,2.4537058
2.1435897,2.4346955
2.175807,2.3536313
2.2497702,2.4259648
2.2842524,2.4829066
2.1034508,2.3819678
2.1858034,2.4649737
2.1753585,2.3637345
2.256897,2.454767
2.464547,2.4697762
2.1197042,2.3855386
2.350647,2.3675666
2.3304749,2.407014
2.4862742,2.4601047
2.1592224,2.4176886
2.2932396,2.447968
2.138306,2.4212832
2.123844,2.4031878
2.1680086,2.4581385
2.3112257,2.3810182
2.1502793,2.3753917
2.2393866,2.3509703
2.114878,2.4312642
2.399466,2.3824754
2.4296196,2.4519327
2.5160131,2.4291713
2.2450838,2.4045823
2.1818767,2.4784875
2.350443,2.487914
2.270396,2.3754582
2.3789415,2.3748462
2.2573016,2.4817433
2.2739086,2.409517
2.101017,2.451057
2.2975366,2.4760587
2.476772,2.3625216
2.196497,2.4937773
2.2084227,2.4598851
2.1428044,2.4988692
2.5495443,2.352963
2.1077535,2.3512926
2.2046354,2.3718066
2.2130866,2.4480398
2.1432981,2.4174175
2.2897687,2.4057367
2.2008119,2.4110754
2.5399787,2.486293
2.149471,2.3994222
2.4665227,2.4707794
2.5140512,2.3575013
2.3244064,2.4931023
2.3099453,2.4944692
2.3386583,2.4485493
2.5265322,2.4275494
2.31931,2.4340324
2.34411,2.4745462
2.424742,2.408827
2.2060757,2.3582826
2.3846822,2.453218
2.4845514,2.4366977
2.1711042,2.3799257
2.467735,2.4487495
2.40033,2.4861572
2.4985402,2.3640945
2.320851,2.4373934
2.1885698,2.3555875
2.222341,2.4784982
2.1204686,2.4750495
2.1639442,2.4883132
2.171822,2.472172
2.2161574,2.4575148
2.2058742,2.4370494
2.2345273,2.457659
2.1458163,2.461115
2.1797514,2.4729989
2.1884599,2.356084
2.1083102,2.4886985
2.2064846,2.400394
2.389715,2.472338
2.1544394,2.4182103
2.2078001,2.3863778
2.1434457,2.4358706
2.517292,2.4697604
2.2446759,2.4807582
2.4667835,2.4160762
2.1090362,2.3651192
2.1656556,2.4449015
2.160376,2.3981047
2.1324835,2.4887366
2.3751044,2.4554474
2.2821848,2.4280112
2.3068535,2.4155943
2.3531861,2.3831143
2.142199,2.4098856
2.469429,2.4832041
2.3475308,2.4021206
2.1134992,2.4738119
2.1114147,2.4812415
2.1109018,2.4267068
2.1260626,2.4166014
2.2032642,2.4976122
2.3623586,2.3551066
2.1360686,2.445956
2.183769,2.3792715
2.1800377,2.3974164
2.108425,2.4674985
2.117512,2.3832693
2.2386565,2.3853188
2.2081747,2.4421778
2.1556516,2.4696841
2.2492268,2.427614
2.3046472,2.3956504
2.1838436,2.4601216
2.2234383,2.4386816
2.3049219,2.4234462
2.165256,2.4516773
2.12986,2.4033995
2.1173556,2.4769368
2.2899976,2.409411
2.1108851,2.403993
2.4064085,2.386553
2.371501,2.4539342
2.3535538,2.3981616
2.3628223,2.4248266
2.1261191,2.401393
2.1005628,2.3761783
2.1783595,2.4658964
2.5393817,2.47667
2.362522,2.471179
2.4018579,2.3980873
2.4079447,2.393913
2.4667408,2.4830203
2.3604121,2.3698936
2.2834332,2.3766308
2.16956,2.452476
2.2976089,2.402982
2.4428265,2.4582748
2.1181157,2.4099135
2.2401817,2.4220185
2.4003377,2.3919826
2.2554395,2.3541932
2.2158122,2.4737024
2.270429,2.4164302
2.2362416,2.4869916
2.1583548,2.4364288
2.4050372,2.4805899
2.4786937,2.3522465
2.235677,2.371914
2.2063155,2.492228
2.3438373,2.4720309
2.335625,2.4681742
2.174494,2.3901684
2.120722,2.4245133
2.4302287,2.4447246
2.4883475,2.4844294
2.4128232,2.4781258
2.3265576,2.3929427
2.1227205,2.3974333
2.1527333,2.3611455
2.1107414,2.4212675
2.2314198,2.40802
2.2185342,2.4042506
2.153974,2.4431753
2.3534477,2.3819919
2.1462557,2.4573426
2.1003857,2.4317386
2.2135146,2.494105
2.1516712,2.3595371
2.3102345,2.3637822
2.4819603,2.3506541
2.2418046,2.4215896
2.140483,2.3861814
2.1614113,2.4126868
2.4655864,2.3876505
2.391537,2.4686503
2.1640239,2.4622548
2.2940116,2.4568193
2.1270807,2.394203
2.1830082,2.4403327
2.3019986,2.3965285
2.1569505,2.4431198
2.2429502,2.3818963
2.1884809,2.4066558
2.2128305,2.3612144
2.112445,2.4930856
2.4645188,2.4746358
2.1935713,2.3508058
2.1088574,2.4639227
2.249172,2.3907185
2.2956634,2.4755564
2.130838,2.4390926
2.397536,2.4923234
2.2403295,2.3739445
2.483829,2.4131565
2.2598846,2.4729605
2.3398154,2.49838
2.212649,2.3537285
2.2153783,2.3623095
2.2303643,2.3510022
2.2872655,2.4000208
2.2575195,2.3712068
2.1007688,2.441776
2.1693952,2.472405
2.2000587,2.3762667
2.3767974,2.3876126
2.1557758,2.3741333
2.212465,2.459706
2.1443605,2.4964814
2.2295618,2.380745
2.4470422,2.3856788
2.2153394,2.4851213
2.3571408,2.365507
2.1212435,2.489449
2.2712598,2.454681
2.2086031,2.4456892
2.1403313,2.3677747
2.43076,2.4971828
2.1348553,2.3618772
2.1022403,2.4514265
2.316987,2.3679056
2.4450276,2.4064052
2.1015532,2.4544218
2.1593087,2.3885162
2.1234193,2.4394743
2.1387193,2.4325533
2.4100432,2.3965023
2.3243995,2.4647274
2.2354484,2.4635887
2.5081313,2.3778932
2.1892157,2.3713472
2.1912777,2.3667002
2.488978,2.4013922
2.2383852,2.4864342
2.1564357,2.487512
2.5214567,2.4260235
2.1284635,2.4108472
2.196787,2.3680708
2.4233913,2.4361563
2.1095629,2.3594894
2.1480596,2.380622
2.250245,2.3555114
2.206238,2.41839
2.1559439,2.3962727
2.1033769,2.3866436
2.347648,2.433169
2.315675,2.476835
2.1755128,2.3973315
2.238611,2.4866781
2.3530784,2.458546
2.2096338,2.4103606
2.4510105,2.4599633
2.119487,2.4379792
2.1200433,2.38984
2.4167929,2.3824677
2.1927266,2.352515
2.2856836,2.4923596
2.1823866,2.4455526
2.1369436,2.4671063
2.1939008,2.4174075
2.367682,2.404879
2.131092,2.4429882
2.1882803,2.4894893
2.1349201,2.3998885
2.3109515,2.4059944
2.430018,2.48421
2.3483527,2.4735394
2.397291,2.3883889
2.1335664,2.4906209
