fM,fPt
1.7139206,2.567054
1.9391032,2.5976686
1.6834606,2.6874
2.0054507,2.7131655
1.6947073,2.7952316
1.7391584,2.57927
1.6947807,2.7547412
1.9249029,2.7823994
1.7708873,2.7529016
1.9313225,2.513942
2.0573423,2.554411
1.7599558,2.5198987
1.7016431,2.5145347
1.90638,2.762713
1.767822,2.6874251
1.7844195,2.6952183
1.8776486,2.7478557
1.7097459,2.7478557
1.8236021,2.7368073
1.7876537,2.7011316
1.7964873,2.7472095
1.8531407,2.7472095
1.7759742,2.572777
1.6995755,2.5857036
1.6933503,2.6517334
1.7608085,2.6136975
1.7174574,2.6136975
1.6910615,2.5749645
1.9566299,2.7684808
1.6904906,2.700824
1.7229816,2.684302
2.034981,2.6870365
1.8703285,2.7771199
1.6789452,2.660928
1.9596113,2.690794
1.8878163,2.651385
1.932211,2.530882
2.0562527,2.530882
1.9308263,2.5298634
1.7043476,2.5068753
2.0052872,2.5427766
1.8628536,2.7663312
1.7672898,2.7696323
1.7419895,2.7305827
1.6957418,2.5972128
1.75617,2.5819273
1.7066596,2.5819273
2.036625,2.5196288
1.8682854,2.5196288
1.8008589,2.6139188
1.760427,2.7570596
1.701968,2.5036173
1.7513297,2.6885629
1.6943887,2.6885629
1.8967923,2.5638325
1.7685635,2.7800245
1.9477136,2.5298066
1.8412449,2.7916865
1.8728986,2.7191734
1.7366837,2.7287161
1.9282308,2.5191457
1.7433321,2.7150638
1.7869647,2.5185049
1.7269998,2.5496223
2.0161881,2.5527656
1.7318844,2.5372386
1.7828424,2.7833192
1.9747559,2.7012036
1.8980012,2.7012036
2.0113065,2.765109
1.7617861,2.6637542
1.7693583,2.6569006
1.8813478,2.57896
1.9776763,2.7257705
1.7591914,2.57634
1.8779734,2.57634
1.9646517,2.722612
1.8478999,2.722612
1.8290645,2.6522012
2.039135,2.6522012
1.699363,2.6351101
1.7412521,2.7987812
1.6898385,2.6507099
1.9216775,2.7767875
1.7483833,2.5371845
1.6755135,2.5906763
1.7201105,2.5851
1.8253987,2.6932986
1.8353256,2.7481177
1.8602029,2.5590494
1.9801445,2.6819582
1.7211001,2.5521982
1.7792504,2.7298992
1.9323605,2.7298992
1.7656053,2.7014697
1.8478976,2.7582827
1.9225464,2.6620438
1.8168939,2.6620438
1.8996868,2.563815
1.6704679,2.726849
1.8461283,2.6365962
1.8211572,2.5219817
1.7088059,2.7776217
1.6794524,2.683991
1.8003079,2.7295718
1.6778381,2.7353163
1.8719697,2.5445845
1.715272,2.6817791
1.7015767,2.556846
1.9984821,2.7359264
1.7066277,2.6613786
1.9216722,2.5663126
1.7453351,2.5663126
1.742068,2.7202005
1.9385675,2.7537107
2.0201607,2.7806644
1.8650953,2.7514577
1.759674,2.7514577
1.7714756,2.5674558
1.8187819,2.657254
1.7710654,2.7704034
1.8173991,2.6788385
1.6714764,2.6257029
1.9445658,2.7412364
1.8992678,2.5798802
1.7599151,2.5363348
1.789284,2.7470734
1.8630179,2.759507
1.7412442,2.796606
1.7237142,2.6291552
1.706729,2.7618313
1.8969884,2.5931933
1.8150805,2.5885968
1.8548421,2.5068538
1.7345738,2.6410394
1.7888792,2.724141
1.8576233,2.7030957
1.8555408,2.7338247
1.7712643,2.7438674
1.7758224,2.6999958
1.7431736,2.6584644
1.8452872,2.685989
1.7345207,2.775543
1.9091734,2.7595737
1.9190372,2.5582721
1.702512,2.5499911
1.8515731,2.5745895
1.7428048,2.5305953
2.0333612,2.633364
1.6847273,2.636759
1.8000666,2.5672297
1.7418846,2.5752416
1.7793467,2.5530436
1.6816401,2.7823389
1.8816005,2.799581
1.7276462,2.7737408
1.7519462,2.582084
1.7804813,2.7034583
1.7784216,2.7986724
1.705907,2.7238116
1.8559551,2.6946564
1.6778957,2.6066394
1.7243441,2.5581841
1.8721886,2.5499644
1.8910178,2.5499644
1.8390536,2.655582
1.7045927,2.5977664
1.8364562,2.7008564
2.0389955,2.6240764
1.8257694,2.6411119
1.8698323,2.6554983
1.8107942,2.612794
1.9724883,2.612794
2.0441248,2.6300366
2.0535042,2.5550747
1.8609006,2.5950153
1.7807459,2.6316383
1.8584381,2.7972968
1.7829372,2.539822
1.7335762,2.585897
1.747713,2.585897
1.7316251,2.6811879
1.7611213,2.6424153
1.6880525,2.691406
1.7178229,2.6538901
1.7329217,2.7170208
1.929166,2.599325
1.829669,2.542148
1.8534756,2.763469
1.8273337,2.5300474
1.7221452,2.5532546
1.8385496,2.5941956
1.7023641,2.6504333
1.9028511,2.7318273
1.6755482,2.5592642
1.8705096,2.7668977
1.8402101,2.5638278
1.6783062,2.5286171
1.8832155,2.603155
1.7598615,2.7067878
1.7656395,2.6245847
1.6983619,2.6746418
2.0596175,2.6290097
1.8584834,2.56627
1.9934748,2.5047932
1.6785932,2.6575398
1.7606375,2.6306918
1.7175375,2.5647655
1.7027574,2.7706056
1.8648527,2.5481074
1.7824261,2.7046077
2.009636,2.5365038
1.8660675,2.5981498
1.683797,2.7423553
1.759196,2.7139564
1.9725184,2.6055174
1.8130085,2.6615546
1.9867954,2.6590621
1.9667032,2.7036183
1.6995741,2.7536583
1.6888897,2.7536583
1.8055267,2.676148
1.9698701,2.7599046
2.046928,2.7599046
1.9737923,2.592428
1.7200491,2.7688053
2.0419521,2.7928417
1.7371296,2.6028597
1.8701694,2.7577133
1.7074709,2.5628102
1.8824224,2.533817
1.9029653,2.686438
1.8883876,2.7769125
1.7654305,2.6259613
1.8302613,2.5743887
1.993532,2.5671358
1.8859164,2.6084063
1.7524282,2.6901894
1.6756107,2.6901894
1.8981231,2.611931
1.8112788,2.611931
1.6835456,2.5825489
1.7475958,2.741668
1.9316521,2.5286071
1.7821335,2.5688372
1.7640389,2.5215397
1.763402,2.5215397
1.7037983,2.5131943
1.8341887,2.5131943
1.6894845,2.699071
1.8426439,2.7809904
1.8870181,2.5870886
1.8438522,2.5410132
1.8189913,2.5745146
1.7221245,2.6887465
1.8407276,2.6004524
1.7642993,2.6004524
1.7458496,2.6397278
1.8323584,2.6397278
1.879639,2.6263144
1.6840935,2.650713
1.9516312,2.709723
1.8410708,2.5594888
1.7755971,2.5594888
1.7302066,2.5035274
1.7615578,2.7672768
1.7487258,2.7193015
1.8937845,2.5696864
1.8724998,2.5248413
1.8126493,2.5743482
2.0004435,2.5394073
1.8845148,2.7865252
1.81652,2.5765777
1.780719,2.7287784
1.8890733,2.6422276
1.6991954,2.7427008
1.6916685,2.6050222
1.6935409,2.6006045
1.6824734,2.5582476
1.7807477,2.5204241
1.8448997,2.7866306
1.6747086,2.5623627
1.9246835,2.5666506
1.7218878,2.5226476
1.9847467,2.7067697
1.8561553,2.7067697
1.8257568,2.522836
1.7682073,2.708449
1.9779652,2.6149876
1.7007291,2.7115645
1.9916426,2.6386793
2.0419743,2.6386793
1.715008,2.6212745
1.9463261,2.6443427
1.7949445,2.6443427
1.9928966,2.721741
1.6793021,2.7549307
1.6846647,2.6333377
2.0452957,2.708847
2.0062225,2.7918415
1.9517689,2.7236607
1.6703265,2.7874787
1.777205,2.7184863
1.8568646,2.7184863
1.9573083,2.5369904
1.8327049,2.5421057
1.7922744,2.764945
2.0556445,2.5127044
1.7513638,2.7079437
1.690215,2.6416075
1.6700221,2.613525
1.7194369,2.6205263
1.7938132,2.6355774
1.9318943,2.771553
1.9779406,2.771553
1.6758637,2.5365734
1.9184994,2.7263246
1.6792613,2.6826453
1.749254,2.6548378
1.8917283,2.7368164
2.0121067,2.7368164
2.0539331,2.592283
1.8394614,2.7030215
1.8961185,2.7030215
1.8111875,2.788007
1.862182,2.788007
1.9031402,2.7756343
2.026208,2.7756343
1.8714832,2.6306083
1.6890229,2.5173664
1.9370872,2.772553
2.0479605,2.6419494
1.8386451,2.5202127
1.8813432,2.7409382
1.7217834,2.565504
1.8027318,2.7337017
1.8278562,2.7337017
1.9229786,2.5347004
1.7558005,2.612311
1.7722595,2.6558444
2.0518923,2.60099
1.8905452,2.60099
1.9859121,2.6900425
1.7234269,2.521653
1.6959378,2.6386719
1.7581346,2.5061812
1.7693168,2.6172216
1.7181152,2.6431262
1.8641515,2.6178122
1.9198653,2.557138
1.8059571,2.7499495
1.6718156,2.6995664
1.7513002,2.5579696
2.0000603,2.6648731
1.9995089,2.6648731
1.7737007,2.586697
1.7514203,2.6072078
1.6849726,2.7090566
1.7372164,2.77455
1.8802652,2.5033503
1.9322436,2.6626136
1.7696515,2.6626136
1.9710635,2.747678
1.8597046,2.6780617
1.8415321,2.7824423
1.832954,2.5202045
1.9102831,2.601233
1.8425016,2.751904
1.7840931,2.6950169
1.7669543,2.5253603
1.7020733,2.6907353
1.6766715,2.6971104
1.7935327,2.5697956
1.6726096,2.5746002
2.0287077,2.557133
1.8681734,2.6914833
2.0450377,2.6914833
1.8120208,2.6403742
1.6836963,2.6531715
1.8439143,2.7104492
1.7119288,2.7117133
1.7189555,2.517759
1.8600065,2.7043512
1.8480104,2.7161622
1.8299176,2.5004277
2.0489452,2.752618
1.8207103,2.630256
1.6801031,2.5983467
1.8509967,2.623698
1.7991617,2.5409603
1.6886435,2.7007084
1.8191398,2.6233673
1.7046117,2.7797437
1.8237226,2.6096206
1.6841851,2.5301304
1.857727,2.5233805
1.7425578,2.6394794
1.9295865,2.5032506
1.8741372,2.6098802
1.931778,2.665816
1.7348359,2.5328732
1.7572129,2.5328732
1.8872416,2.528454
1.8263323,2.56526
1.7845544,2.73953
1.6793222,2.6351666
2.0376785,2.5313828
1.7024691,2.5434027
1.9583628,2.7484992
1.6871682,2.7404325
2.0376656,2.579862
1.8919511,2.770529
1.8191279,2.7661624
1.9932616,2.7781687
1.6910756,2.58741
1.8858728,2.7823787
1.7400907,2.599009
1.7575922,2.599009
1.8599851,2.7736921
1.7686849,2.5193095
1.93753,2.7633164
1.8538537,2.7633164
1.7260494,2.5221837
1.8956043,2.5106027
1.738697,2.7465944
1.8865818,2.7641573
1.8054749,2.6930509
1.72544,2.5212533
1.7361736,2.5212533
1.8446614,2.79117
2.0214095,2.5792305
1.9208283,2.5704825
1.6816462,2.5677702
1.9072309,2.7366235
1.6927112,2.7208848
2.0234323,2.7068322
1.9961072,2.7998652
1.6911335,2.7274394
1.7124125,2.5294695
1.7270657,2.5659454
1.9802083,2.62382
1.8419585,2.5324876
1.733244,2.5426512
1.8660758,2.616493
1.8647274,2.716823
1.7455881,2.6192434
1.7693135,2.6192434
1.7034988,2.6632316
1.7462475,2.737683
1.7757225,2.737683
1.6710702,2.6625447
1.8763804,2.7743146
1.8436751,2.6079662
1.8828104,2.5685656
1.8987747,2.5954947
1.8479701,2.5954947
1.6775758,2.7981796
2.0427861,2.7740128
1.7729734,2.6500502
1.903353,2.5256722
1.8511553,2.7626262
1.6789391,2.6061213
1.811539,2.7052312
1.9765717,2.685763
1.706153,2.667848
1.7531635,2.638726
1.9510505,2.7087789
1.8485705,2.5276744
1.7075593,2.6817563
1.9767009,2.6978889
1.7554193,2.5695195
1.7111613,2.5695195
1.6938012,2.6498175
1.8577232,2.7055738
1.7736955,2.7157786
1.7756573,2.7157786
1.8210949,2.7148786
1.7134298,2.6502001
1.9219285,2.5048583
1.7419986,2.52933
1.7874078,2.5964158
1.7330719,2.6569855
1.756187,2.6884205
1.7688314,2.5742972
1.697448,2.7150095
1.857996,2.670366
1.8974476,2.670366
1.6937156,2.5374336
1.8028908,2.5698552
1.7498786,2.7258246
1.719182,2.794223
1.8382378,2.794223
1.8612728,2.504197
1.7882994,2.733654
2.0313468,2.5707672
1.754486,2.544071
1.6878145,2.7239268
1.7266313,2.7239268
1.8215823,2.5206645
1.9204013,2.563409
1.6803119,2.698344
2.0113516,2.6710782
1.7314271,2.7371023
1.9892763,2.6913257
1.8397197,2.6956294
1.7900379,2.646073
1.7150441,2.6489878
1.8657467,2.5849833
1.6819247,2.7087858
1.7034816,2.738235
1.7355379,2.778049
1.9999094,2.5517864
1.817094,2.6293554
1.9930662,2.7470264
1.7386851,2.653299
1.9457092,2.6434722
1.7963618,2.6898842
1.8799632,2.5404892
1.8225507,2.5404892
1.8720874,2.6115398
1.8575915,2.6115398
1.6779435,2.7657025
1.9380568,2.7066538
1.801166,2.5780582
1.7119145,2.6792395
1.6726354,2.6770084
1.7818892,2.5951116
1.7553598,2.7686708
2.058786,2.5175502
1.6766598,2.540634
1.7901565,2.6382377
1.7268105,2.762063
1.7073766,2.6180675
1.743973,2.523877
1.9112105,2.6760056
1.6702485,2.7853677
1.8041247,2.7152839
1.8939604,2.5510676
1.695558,2.6075087
1.7156996,2.5299559
1.907813,2.6596508
1.6799662,2.7327964
1.8425604,2.5078957
1.6925399,2.6928945
1.701484,2.601279
2.0123708,2.6664517
1.8863678,2.6840034
2.016127,2.545884
1.7071478,2.618531
1.7111028,2.618531
1.8118621,2.748274
1.824599,2.5902991
1.7088512,2.7012453
1.9970146,2.57236
1.8753884,2.6222436
1.7120178,2.7258353
1.8974376,2.6029465
1.9800231,2.6029465
1.772101,2.7831135
1.8767895,2.7317774
1.7255726,2.755126
1.684919,2.503474
1.9563351,2.708952
1.9740707,2.7754574
1.7941686,2.5143254
1.8780189,2.6861103
1.7988752,2.7900758
1.7294652,2.7942624
1.8909193,2.7294605
1.9464679,2.744989
1.8338084,2.571101
2.0583,2.7995906
1.7920544,2.5241425
1.7670083,2.5191834
1.8700875,2.568752
1.6866186,2.6243253
1.681699,2.7658024
1.7516747,2.5182228
1.798026,2.5182228
2.0566792,2.5430644
1.7369846,2.5112555
1.7530254,2.6498556
1.8162698,2.7333684
1.9546032,2.7281895
1.6813533,2.6540298
1.8995209,2.6540298
1.8329606,2.6650064
1.8384615,2.6617553
1.6981877,2.6979344
2.0122488,2.578733
1.9163405,2.776188
1.8448137,2.7448323
1.7453067,2.7270644
1.8937061,2.7361166
1.7893976,2.538279
1.7108885,2.5632763
1.6933585,2.5838425
1.6710199,2.524318
1.726471,2.7004826
1.9097742,2.7004826
1.6997237,2.6359632
1.6845803,2.7221222
1.7063187,2.6180363
1.6816628,2.6180363
1.9676499,2.6063776
1.6861507,2.6435518
1.8148382,2.6937814
1.9053638,2.6950068
1.8475056,2.749404
1.8162153,2.533897
1.9195672,2.584844
1.7489349,2.7911482
1.9627228,2.5179193
1.8376648,2.5293052
1.7315089,2.674365
1.8745121,2.6794498
1.693616,2.6619353
1.8553656,2.5059688
1.724193,2.63038
1.9774424,2.7361279
1.6843255,2.6395488
1.9290009,2.7583928
1.7298479,2.5445216
1.7691773,2.6974163
1.8355994,2.6121619
1.8947233,2.5430095
2.0087783,2.6029842
2.0599778,2.7601752
1.8434896,2.5791535
1.8018582,2.5153775
1.8836056,2.5317066
1.8591557,2.7356997
1.6952239,2.6165948
1.6969746,2.760375
1.8516887,2.7186754
1.9646461,2.535002
1.887373,2.7886634
1.9542767,2.553898
1.8677139,2.553898
1.697593,2.5490792
1.909594,2.7063081
1.7397902,2.6826873
1.722631,2.7044296
1.7625756,2.6723135
1.8508639,2.583653
1.715988,2.5292563
1.6990821,2.700546
1.9027021,2.5226686
1.6986297,2.5148058
1.710379,2.5877013
1.687029,2.527169
1.8511709,2.6485696
1.8121023,2.524748
1.7344142,2.6503956
1.8562406,2.6253135
1.8560698,2.6253135
1.6753561,2.77609
1.7040572,2.647162
1.8203046,2.6490874
1.8831943,2.5199463
1.8317326,2.5199463
1.8881528,2.5631266
1.8287637,2.5058467
1.6985537,2.600017
1.7010506,2.6619024
1.9288666,2.5433357
1.8995687,2.5875053
1.7460433,2.7698781
1.7624435,2.6996121
1.7629143,2.6832497
1.8131067,2.504436
1.6885933,2.696626
1.9078583,2.6704743
1.882974,2.7383254
1.9201558,2.776134
1.808701,2.7216804
1.7691652,2.5725925
2.0362701,2.7094297
1.8317176,2.6274865
1.8155172,2.7019985
1.7415891,2.6592567
1.7609324,2.6592567
1.7236139,2.5828228
1.6990039,2.726371
1.6995674,2.5928044
1.6754539,2.5768166
1.9388889,2.614184
1.7784406,2.595981
1.8179281,2.5500154
1.7727202,2.6061823
1.684563,2.76805
1.807653,2.5951483
1.9616703,2.6234634
1.8722641,2.6399486
1.7819495,2.6399486
1.7008853,2.6081886
1.7521627,2.6081886
2.0434594,2.6748343
1.7497916,2.550988
1.753726,2.5386505
1.846746,2.5386505
1.7254068,2.5646355
1.8902287,2.5631738
1.6895286,2.639885
1.7521683,2.7654674
1.7328402,2.7762263
1.8074818,2.7762263
1.7003727,2.6143935
1.7609581,2.7496476
1.8104887,2.5759182
1.7063103,2.6324759
1.8257245,2.7945554
1.8732959,2.795608
1.9768225,2.6872418
1.8009274,2.7550836
1.874323,2.6481762
1.6814663,2.655335
1.6959795,2.5552979
1.8162813,2.551914
1.8250643,2.5097783
1.8652155,2.514955
1.7283454,2.6593678
1.7436191,2.6331205
1.8188965,2.7931
1.8455877,2.5894535
1.6937959,2.6253166
1.6905175,2.6253166
1.8541104,2.6909356
1.8403512,2.5372334
1.8467752,2.5372334
1.8558967,2.5006812
1.9252622,2.5947857
1.9735651,2.5924556
1.7798665,2.6798992
1.7326459,2.79615
1.730583,2.628009
1.8857731,2.7203856
1.9796803,2.507258
1.9098656,2.507258
1.7466989,2.5432951
1.6743352,2.777704
1.8411765,2.655005
1.6950651,2.701317
1.7865045,2.542984
1.6982496,2.618907
1.845481,2.6572418
1.7243885,2.5193527
1.7042187,2.7549944
1.6960367,2.7549944
1.8227654,2.6338296
1.9013696,2.6774733
1.8479899,2.6709661
1.7777444,2.7837803
1.6772753,2.5586374
1.8456671,2.5733008
1.9014342,2.7170632
1.9145353,2.7170632
1.9930217,2.5841665
1.9134583,2.6871164
1.8606858,2.66499
1.7151368,2.66499
1.822574,2.5834682
1.6774985,2.7811997
1.7402225,2.794695
1.8992885,2.794695
1.9009327,2.627341
1.6887285,2.6551533
1.7547369,2.6309454
1.880187,2.6309454
1.8543772,2.6728475
1.7261482,2.6968477
1.7477207,2.5373657
1.8698909,2.5678475
1.6800673,2.537555
1.8521304,2.7359376
1.8065969,2.6392236
1.8998013,2.5127206
1.7865415,2.7569613
1.933113,2.7569613
1.6911882,2.5852177
1.8508887,2.5911992
1.9137157,2.6541913
1.7579858,2.5352623
1.6882741,2.6267886
1.7385688,2.5010252
1.8027726,2.634813
1.749194,2.526709
1.7031429,2.5472577
1.8815683,2.7736032
1.8281245,2.7373772
1.8629109,2.7817209
1.7481272,2.7557313
1.7391493,2.7854342
1.7375063,2.685602
1.7239869,2.7855213
1.8496182,2.6910713
1.9068986,2.6783783
1.739384,2.636974
1.8836645,2.639262
1.733097,2.5201561
1.8236104,2.6105053
1.825757,2.7172837
1.6761249,2.590286
1.6757106,2.5178218
1.6897297,2.5409856
1.7584141,2.5668461
1.8029889,2.7091844
1.7638087,2.6782289
1.8602486,2.76356
1.8147032,2.684517
1.7437922,2.6033788
1.8685063,2.5422142
1.8458928,2.5950851
1.7687865,2.6757345
2.0584033,2.6693635
1.9400721,2.6693635
1.7301192,2.633348
1.6924945,2.781701
1.8362586,2.557181
2.0553682,2.7562842
1.9810778,2.7562842
1.9968817,2.795291
2.0415115,2.7093222
1.7053235,2.5574777
1.8120601,2.6232436
1.9248872,2.5059187
1.6934885,2.590086
1.8402286,2.593949
1.9264046,2.593949
1.8434227,2.7879193
1.6715682,2.7879193
1.6840881,2.5755048
1.7110138,2.5235271
2.0555806,2.5667288
1.8931427,2.6914926
1.8078748,2.6914926
1.8052111,2.5738077
1.7933389,2.5981872
1.8062779,2.5135493
1.7609138,2.706435
1.8919132,2.706435
1.8589536,2.7675
1.8388798,2.7830057
2.0387733,2.7352931
1.7074053,2.6044328
1.8524873,2.5446455
1.6704712,2.6884458
1.8929547,2.518418
1.9456747,2.5174594
1.6825725,2.7290933
1.7271879,2.5341983
1.7612067,2.6198573
1.6922866,2.5132334
1.8833573,2.7939599
1.9210503,2.6397214
1.7479771,2.7873855
1.6700747,2.5792096
1.8655208,2.7656777
1.8595078,2.7656777
1.8568232,2.5125246
1.8377502,2.7892
1.6890028,2.594119
1.7656184,2.684164
1.9347101,2.7886086
2.046321,2.7366397
1.8626713,2.520314
1.8687615,2.6874347
1.9101017,2.5753675
1.8725058,2.5643976
1.9878242,2.5460353
1.6773632,2.764177
2.0234993,2.5692427
1.7770606,2.5508835
1.7493416,2.5713143
1.8250024,2.5081747
1.800527,2.690456
1.8977123,2.7099028
2.0110223,2.7600975
1.7761637,2.6508415
1.8770784,2.7075622
2.0368857,2.5942295
1.8852493,2.6088138
1.6942799,2.7653983
1.7340088,2.7498343
1.7596667,2.6381087
1.8433237,2.7847226
1.7730066,2.7009225
1.8274893,2.5074813
1.8609366,2.7859957
1.8387403,2.5775557
1.6860336,2.5989642
1.9631337,2.5790977
1.7055367,2.6607015
2.035379,2.5293963
1.6875151,2.5224636
1.8007276,2.7399068
1.6963421,2.6803787
1.6841884,2.7497056
2.059865,2.6286151
1.8591143,2.5038774
1.738444,2.6779804
1.694335,2.722134
1.8671024,2.6606393
1.841091,2.6518512
1.995679,2.7006104
2.059816,2.5125911
1.8199548,2.6073713
1.7094512,2.5211194
1.8425525,2.6984649
1.7525537,2.5535915
1.7543794,2.5701268
1.8685634,2.5761347
1.9325936,2.6594949
1.8641402,2.6636693
2.026424,2.5717502
1.7591273,2.7536983
1.9097193,2.7838073
1.712949,2.7008243
1.8418659,2.5353553
1.9052575,2.5353553
1.7444726,2.5711758
2.0135853,2.6959813
1.8469275,2.6823287
1.8404692,2.5636737
1.766171,2.6572995
1.910517,2.7146432
1.710326,2.5728323
1.69152,2.6250758
1.9095719,2.6014957
1.872547,2.6014957
1.7875187,2.630377
2.0385714,2.5335388
1.8475627,2.6863527
1.9229841,2.5982535
1.8174393,2.6193979
1.9324181,2.6142457
1.7421052,2.6548617
1.7423036,2.562107
1.7504874,2.562107
1.6725005,2.6620996
1.7307532,2.608918
1.6907477,2.6078632
1.7554698,2.7144427
1.8370149,2.623629
1.7839681,2.6329126
1.834398,2.5111372
1.8671956,2.7356553
1.7990489,2.5419807
1.8073022,2.5856416
1.8004391,2.7344627
1.7024993,2.665084
1.9577913,2.7243562
1.7410673,2.6784875
1.9985648,2.5230277
1.7857054,2.7835956
1.751791,2.764635
1.6984764,2.6636899
1.8247793,2.739021
1.7678475,2.593361
1.9826915,2.7155948
1.8612084,2.7652712
1.8232096,2.659441
1.7919085,2.5805547
1.9706223,2.7389169
1.8535508,2.6097653
1.8282186,2.6097653
1.676118,2.5000815
1.9635952,2.55087
1.8312992,2.57514
1.7075244,2.5127892
1.766621,2.7727687
1.6717718,2.5543742
1.7123984,2.7147212
2.0521886,2.7477338
1.8391528,2.5411468
1.6875044,2.7083113
2.0285754,2.5862644
1.6871991,2.6793385
1.67077,2.559291
1.8013537,2.558454
1.6933466,2.5032141
1.9146814,2.7729266
1.8431545,2.5844998
1.9974266,2.7836561
1.9713074,2.7934127
1.9084202,2.5850487
1.8455501,2.5850487
1.8592066,2.59915
1.8582757,2.7740352
1.8330127,2.7491186
2.0117295,2.693022
1.7972748,2.5638475
1.893728,2.6706793
2.0256257,2.7655044
1.7096356,2.7086918
1.9094551,2.7450156
1.9121307,2.5079937
1.7825698,2.6847143
1.7981324,2.6606264
1.7347788,2.742107
1.8721564,2.6392603
1.8562305,2.7130072
1.9329354,2.6025097
1.9384648,2.5894597
1.731181,2.7986188
1.7956135,2.7441761
1.7176583,2.7441761
2.0008888,2.7205527
1.8350054,2.581923
1.7899057,2.559677
1.7834988,2.761147
1.7537787,2.5619752
2.000998,2.6113055
2.0183077,2.5859838
1.8585771,2.7802646
1.944284,2.7802646
1.8134564,2.6277
1.9644599,2.5117037
1.7204741,2.5520563
1.865841,2.6202507
1.8772001,2.7299626
1.6994326,2.7309923
1.8739402,2.7127476
1.9561567,2.623512
1.879868,2.5380719
1.8402411,2.6437054
1.9101766,2.692452
1.8268691,2.692452
1.8706023,2.7205098
1.8341634,2.7388475
1.9996512,2.5587676
1.999537,2.6843631
1.7207954,2.6044207
1.7848634,2.6044207
1.871729,2.5389137
1.6941887,2.6964161
1.820933,2.6741052
1.715493,2.621052
1.761131,2.5752802
1.6702018,2.6179533
1.7143608,2.512202
1.8452002,2.512202
1.7308202,2.6578994
1.68358,2.5602558
1.6766086,2.5391264
1.7071158,2.6666255
1.8872603,2.6666255
1.9801387,2.68849
2.0523875,2.68849
1.8099846,2.625371
1.6820658,2.625371
1.8030088,2.5583248
1.9275788,2.7398312
1.671309,2.620714
1.9851611,2.7789078
1.6772864,2.6994176
2.0010488,2.620704
1.7269689,2.5266864
1.753481,2.7884881
1.8379594,2.6642904
1.8154138,2.51564
1.9221296,2.5451427
1.6818433,2.7457356
1.7675482,2.6871698
2.045389,2.5605495
1.6918133,2.7838767
