fM,fPt
2.143747,2.9912498
2.4862893,2.9296157
2.1089697,3.0252774
2.1904783,3.0775337
2.2658813,3.0394952
2.22919,2.907673
2.5171108,2.9169
2.3927085,2.9469962
2.1052742,2.9753644
2.13877,2.9157865
2.2141712,3.079313
2.394984,3.0736337
2.2269523,2.9932096
2.1145012,3.0530388
2.2404096,3.0285156
2.235382,3.0660613
2.1603642,3.0201716
2.174145,3.0686796
2.2252502,3.0731933
2.202425,3.0386865
2.2738132,2.968001
2.2730837,3.0438983
2.1706305,3.024563
2.2008681,3.024563
2.1227794,3.0054724
2.2078855,2.9252453
2.2050335,2.919176
2.5371132,3.0248876
2.2129128,3.0762792
2.1394248,2.9963725
2.1085851,3.0775783
2.1903343,3.0249445
2.1114357,3.0959294
2.2423127,2.997229
2.3163447,2.958722
2.5118804,3.01291
2.3580565,2.9612644
2.3838131,2.9867492
2.374817,3.0026448
2.1126006,3.0629086
2.2416635,3.039342
2.154359,3.0211744
2.3378735,3.0790184
2.1179578,2.9196053
2.154879,2.9096272
2.1094193,3.0017054
2.4395914,2.9355454
2.2059584,3.0757544
2.1009943,3.0086374
2.191703,2.940762
2.4557045,2.9172008
2.1795924,2.9290771
2.231313,2.9637034
2.1240842,3.0128605
2.3141334,2.9122808
2.3399608,3.03816
2.283639,3.031468
2.1537302,2.9142783
2.2509773,3.0097363
2.2483675,2.9837809
2.374683,3.067385
2.3400671,2.904774
2.187033,2.931953
2.2650435,3.0609345
2.172962,3.0322583
2.1868382,3.021783
2.2229784,3.021783
2.26675,2.962841
2.4595025,2.9956946
2.3694596,2.9546816
2.4299774,3.0438418
2.2122138,3.092018
2.3574336,3.017706
2.2494144,3.0987618
2.2415798,2.9488122
2.3661964,2.9841015
2.1030438,3.06805
2.3642244,3.0475414
2.2018125,2.9884229
2.2392144,2.9708931
2.1650057,3.0439541
2.1211483,2.9006
2.2891798,3.0457969
2.1811867,2.9463007
2.2542486,3.0778236
2.3601353,3.0320113
2.473063,3.0529664
2.119626,2.9110885
2.1729374,2.987491
2.3729038,3.0255108
2.4680696,2.9279776
2.365436,2.9555092
2.2683694,2.9207666
2.3374405,2.9331498
2.1192842,2.9926836
2.2647595,2.9101877
2.4698503,3.0140398
2.3947043,2.938942
2.2290182,2.935685
2.1794286,3.009956
2.1511953,2.9382706
2.3400457,2.9218352
2.2312727,2.9048762
2.2692847,3.0958974
2.1367028,3.0299604
2.2356787,3.0518072
2.193597,2.9789562
2.1513395,2.9709733
2.1099148,3.0725121
2.3939471,2.9023037
2.1622624,2.9469345
2.2853954,3.0051875
2.4435437,2.9990115
2.185176,2.963615
2.3846836,2.9227686
2.1698604,3.0327284
2.2111602,2.991791
2.2776926,3.0520685
2.22037,2.9147923
2.5431173,3.0695448
2.4075184,3.0553398
2.2772796,2.926728
2.223798,3.072519
2.1492488,3.014232
2.245211,2.9441674
2.4381595,3.0518603
2.1867383,2.9695692
2.2334208,2.9183211
2.186834,3.0803108
2.105442,2.984032
2.2434669,2.936776
2.3915057,3.0844147
2.4886599,3.0371828
2.1067853,2.9552698
2.2741804,2.9128659
2.4976661,2.9420578
2.1693556,3.0239253
2.3665798,3.098026
2.1141427,3.0392654
2.4532664,2.9551725
2.232986,2.9221706
2.1759977,2.9950376
2.4451153,2.989281
2.1733475,3.0844626
2.4197855,3.0480025
2.1077878,2.9025984
2.433697,2.9273891
2.1554706,3.0606124
2.2091577,3.0725975
2.4521194,2.9466639
2.2952547,3.0732782
2.268737,3.0440273
2.2448983,2.958043
2.1951385,2.958043
2.110284,3.0719724
2.2031376,2.9986532
2.4896748,2.904927
2.4087307,2.9332843
2.1368818,3.0868318
2.1882882,3.0735834
2.327187,3.0699687
2.4299645,2.96164
2.1012754,2.974131
2.2000504,2.9783444
2.2712502,2.9085941
2.2202039,2.9388142
2.1755717,3.065694
2.1923015,2.9009604
2.1770082,2.92985
2.2322094,2.9753587
2.3211968,2.9298108
2.1578114,2.9684412
2.2827919,2.9270325
2.126072,3.031636
2.1006777,3.0323045
2.2622561,2.9607112
2.3243892,2.9660242
2.524577,2.976729
2.3361514,3.0291684
2.3705168,3.0412364
2.361166,2.9974775
2.2554677,3.048761
2.1976047,2.9034224
2.221682,3.036881
2.198533,3.0700424
2.492272,2.982616
2.1369998,3.0716743
2.2858477,2.9250097
2.4111645,2.9625142
2.3192232,3.0497181
2.156393,3.0868459
2.3777099,2.9233117
2.404463,2.9120927
2.1256938,2.976854
2.3346143,2.938427
2.2858055,3.0980384
2.1348484,3.0159273
2.1340156,2.92626
2.2696562,3.0826287
2.3469036,2.9813673
2.1091323,2.9225514
2.3880851,3.096292
2.1570582,3.0040615
2.2420933,3.0697095
2.1261237,3.047195
2.1999629,3.0117736
2.28652,3.0368383
2.2173617,2.970198
2.5236506,2.9899323
2.305762,2.9625273
2.1784759,3.0099823
2.224484,3.0228217
2.1401079,2.9863472
2.147468,3.0089757
2.2346911,3.0977373
2.1827447,3.0228262
2.2485456,2.9175978
2.2129574,2.9647226
2.2529972,3.0815728
2.1804953,2.952734
2.1191146,3.098717
2.3831434,3.0212169
2.1304386,3.084601
2.161494,3.002344
2.2033286,2.9516723
2.1810155,3.0058856
2.1910286,3.0058856
2.127414,2.9151647
2.1507936,3.0123432
2.226839,2.9007218
2.22636,2.9845903
2.3064046,2.96772
2.4617221,3.0909796
2.1975124,3.052156
2.3447645,2.960926
2.2991474,2.9372787
2.394147,2.9284265
2.1349041,3.098908
2.3729405,2.9729083
2.3543422,3.067595
2.3977594,2.9655523
2.2230551,2.94952
2.2709665,3.085781
2.4303272,3.0133753
2.1377327,2.9815762
2.3940105,3.0218003
2.2463024,2.9689124
2.2051597,2.995499
2.3354442,3.0007515
2.111469,2.9145522
2.3032172,3.0863566
2.3711662,3.0863566
2.1525245,2.962627
2.5415988,2.9946241
2.2691617,2.9398124
2.3621042,2.995027
2.2007878,2.995027
2.2280416,2.9205434
2.2537448,3.0595095
2.1205635,2.959614
2.1280496,2.9349158
2.2022479,2.9110615
2.2363393,3.086313
2.3500366,3.0776012
2.2319865,2.916331
2.2425258,2.9090178
2.4233527,2.9081018
2.2248714,2.9419246
2.1401286,2.9878135
2.4682827,3.0960946
2.2142541,3.0987337
2.1194339,3.0301435
2.1543949,2.9578493
2.2567558,3.0039227
2.1605031,3.0314698
2.1881151,3.0104578
2.15757,2.9942348
2.1002417,2.9679422
2.441819,2.9403331
2.438472,3.0982873
2.2817566,2.9805737
2.16221,3.0304942
2.1099398,2.9547973
2.5436807,3.0736792
2.2141075,3.0463052
2.1541255,3.0745595
2.479854,3.058118
2.339203,2.989882
2.1794825,2.9134097
2.1501396,2.9470055
2.170634,2.9483862
2.1257968,2.9975972
2.4865003,2.9407942
2.4442084,2.9407942
2.4414852,3.0106587
2.2372026,3.0918837
2.1028135,2.9313068
2.2610168,3.0065894
2.122088,2.983216
2.1429343,3.073195
2.2036774,2.973874
2.380361,2.990358
2.2231174,2.9834855
2.1044364,3.0495777
2.2064948,2.9184966
2.5391886,3.0398355
2.1299882,3.0293002
2.3217683,2.9965463
2.1740766,3.090485
2.3090053,2.9057424
2.2178676,2.9843955
2.1140022,3.0005915
2.479498,3.035454
2.2239857,3.056291
2.202058,2.9729092
2.1491606,2.9605877
2.1944056,2.9881349
2.1216507,2.9446445
2.1145737,2.918717
2.1263776,2.9145308
2.525575,2.9621923
2.161745,2.913431
2.15318,2.9189126
2.532684,2.9970274
2.3561552,2.9429348
2.1343477,3.0432942
2.54844,2.9707713
2.285137,2.9732945
2.3970916,2.96178
2.1318665,2.9656167
2.2784705,3.0451546
2.2721765,2.997687
2.2857208,3.0716937
2.1210063,3.0613449
2.1680462,3.0000713
2.1352794,2.9517126
2.2708936,3.0010238
2.3132167,2.9471488
2.2594454,2.9827793
2.3388405,3.000165
2.514075,2.9021056
2.2361007,3.0766606
2.323253,2.934678
2.373503,2.9799829
2.2142448,3.0800483
2.2321928,2.927796
2.3487098,2.9635217
2.1279514,3.0200624
2.5212114,3.0023797
2.1043172,2.9954832
2.3279378,3.041795
2.200568,3.0175939
2.2963066,2.9330685
2.4995139,2.9368105
2.4845233,3.0966427
2.3077059,2.9840617
2.5251014,2.976904
2.2936254,2.9491103
2.1151478,2.9276385
2.2524645,3.0492415
2.2197678,3.0115697
2.2088535,3.0137153
2.2030094,3.0661998
2.4926832,2.9839015
2.2603335,2.95966
2.1445618,2.9567628
2.4177008,3.0084748
2.1454875,2.9319181
2.4829428,3.0949674
2.3146312,3.0276487
2.2860467,2.989986
2.1533008,2.999714
2.4505093,3.0783873
2.1092243,3.0350626
2.1431367,2.996534
2.3590827,2.9452963
2.4842775,2.9287686
2.1361477,2.9581964
2.2042892,2.9762456
2.135714,3.080013
2.3526065,3.0879493
2.399141,2.912792
2.5004504,2.9224815
2.510995,2.993534
2.4847777,2.993534
2.1973732,2.92157
2.5389116,2.9505136
2.4410741,2.9047408
2.1555347,2.9486296
2.3718266,3.0225384
2.1729708,2.9291024
2.4935896,2.9559999
2.351255,2.9356854
2.1794722,2.9070477
2.1840415,2.9961803
2.1782348,3.0180168
2.3230343,3.0960524
2.3036914,3.055561
2.151921,2.968745
2.1710894,3.050483
2.275656,2.9819992
2.2103238,2.991179
2.2576532,3.0738995
2.3287196,2.9372952
2.1712892,2.9554696
2.1299667,2.9585721
2.225525,3.0010242
2.1832092,2.9640663
2.4302213,2.9856403
2.418807,3.0239103
2.3170178,3.0948014
2.160864,3.0327582
2.189619,3.092221
2.1709754,2.9959998
2.2612023,3.0541902
2.2337508,3.0881226
2.2109172,3.067273
2.1971574,2.9369876
2.5398521,2.9887714
2.2768488,3.052983
2.1280265,3.0585175
2.1627202,3.0405073
2.213236,3.0128598
2.1823564,3.0200124
2.1844258,2.9680448
2.3011353,2.972224
2.3227768,3.0430107
2.3837686,2.9962957
2.1542199,2.9078832
2.113135,2.940227
2.4349847,3.017596
2.1657846,2.9567852
2.2287612,2.9729848
2.4444706,2.9450934
2.1849673,3.0252373
2.3185585,3.056427
2.1121483,2.935998
2.5415187,2.9191353
2.4245727,3.009224
2.2700782,2.9070878
2.2315927,3.0452614
2.4910152,2.9709535
2.2932208,3.0069761
2.3047314,2.999493
2.2359302,2.9080975
2.1774533,3.0452065
2.1279616,3.0224721
2.4394991,2.908765
2.2937157,2.978756
2.484178,2.9065943
2.3766708,2.9676964
2.1467538,3.0844321
2.344019,2.9005966
2.1072142,2.906753
2.3867943,2.9970632
2.2631166,2.9615283
2.1002712,2.997872
2.4964802,3.0637822
2.4538941,2.9899576
2.2442904,3.0100152
2.258656,3.0018935
2.293196,3.0106614
2.5392687,2.9007454
2.4831054,2.9131277
2.1459398,2.9274282
2.41658,3.074072
2.1645107,3.0923874
2.1891038,3.0844684
2.2973237,3.0704236
2.41786,2.9390397
2.170796,2.9104788
2.1505258,3.0496552
2.3749845,2.9224842
2.3952472,2.9864948
2.1935112,3.0422962
2.4415205,3.01864
2.307401,3.0500932
2.159953,3.0312898
2.173053,3.0617788
2.468125,2.9142601
2.4205973,3.0396664
2.4966488,3.0772305
2.1980002,2.916611
2.3444922,2.9605865
2.1125345,2.9523945
2.2472248,2.9433002
2.2826765,2.959969
2.1154883,3.0193696
2.3104343,3.0567627
2.160617,2.9795156
2.4684262,2.997563
2.1861732,3.021326
2.327377,2.9933255
2.4140234,2.933758
2.3234608,2.94315
2.2389367,3.013538
2.3020744,3.0572448
2.1571958,3.0762804
2.3637042,3.0950482
2.2630994,2.9262345
2.1581726,3.02695
2.1379452,2.9238534
2.273333,2.919344
2.2095413,3.0418305
2.1222994,3.020113
2.1207492,2.9306414
2.3531656,3.0223851
2.212762,2.9536283
2.1230009,2.9366372
2.1811953,3.0265532
2.3955135,3.0024264
2.3346777,2.9759958
2.1069517,2.925548
2.2217927,3.094137
2.140342,2.9114788
2.1532907,3.0874157
2.2747684,3.065041
2.2283483,3.0765872
2.1701438,2.953016
2.1865075,2.9561224
2.3555417,3.0514936
2.1494832,2.9380512
2.368927,3.071488
2.432501,3.0787108
2.4687123,3.0207477
2.5031898,3.096979
2.1246643,2.9815145
2.1776483,2.9547732
2.106936,2.9626966
2.45267,3.097632
2.168435,2.9976625
2.114622,3.0948963
2.3686671,3.0154777
2.1152978,2.9096737
2.2156115,3.0179484
2.240567,2.9369814
2.3897123,3.0843124
2.369336,2.91253
2.5154424,2.974547
2.3011317,2.9259908
2.1968668,3.0336542
2.2100105,2.939244
2.227228,3.0589743
2.2014966,2.9264627
2.4374335,2.9528382
2.2536168,2.9645793
2.1689947,3.0504584
2.523248,2.9637375
2.2769623,2.966536
2.1744273,3.0543268
2.4895072,3.0027466
2.2488105,3.0985856
2.2628734,3.0830443
2.1030564,2.920275
2.457072,2.9365742
2.11352,2.974774
2.137845,2.9100127
2.3483691,2.9419122
2.5408978,3.0646331
2.2025418,2.9190617
2.1312466,3.0136378
2.2450192,2.9793625
2.2520006,2.9786704
2.3314822,3.0736737
2.1236873,2.9127612
2.364847,2.9133134
2.1570177,2.9936943
2.2723901,3.007996
2.1761723,3.0957713
2.3450491,2.9718492
2.1571581,3.0305452
2.1062863,3.0305452
2.2272518,3.0839968
2.2235644,2.9533503
2.2012396,3.0868547
2.1988757,2.9071643
2.3837605,2.9858248
2.4837909,2.950135
2.3482556,2.956782
2.384958,3.0087376
2.1471677,3.09189
2.3408992,3.0357275
2.1435032,3.0297668
2.151993,3.0076635
2.13859,2.9555964
2.2506917,2.9096317
2.2479258,3.069425
2.1991823,3.0800354
2.1315908,2.9010992
2.1866457,2.9842324
2.1299534,2.9320085
2.2906656,2.934601
2.391269,3.0541441
2.1841013,2.9823895
2.41013,3.0697396
2.255807,3.0159087
2.2922413,2.911062
2.4369633,3.0676415
2.2282672,2.982531
2.4318876,2.97988
2.4428477,3.0603929
2.141467,3.081447
2.2429256,3.0227103
2.1037598,2.9862351
2.3384624,3.0978734
2.1950238,2.989266
2.535067,3.0397673
2.4723055,2.952203
2.4822338,2.9608705
2.2919703,2.9175746
2.402608,3.014663
2.2640018,3.0927615
2.156552,3.0745292
2.4010835,3.0626178
2.1190784,2.956821
2.4774823,2.9153368
2.4568956,2.9164977
2.1242204,3.0087392
2.1734369,2.9863367
2.1761284,2.919591
2.5105817,2.9929028
2.1347156,2.9526012
2.1461577,2.9695344
2.2000215,2.9695776
2.2075994,3.0185997
2.1694405,2.9216828
2.1854448,2.9951627
2.3236353,3.0878935
2.114914,2.922304
2.5474975,2.943119
2.1957524,3.033889
2.417924,2.9982965
2.2836952,3.0444484
2.1410098,3.0052524
2.1607075,3.065791
2.3267477,3.099513
2.1856542,2.9167602
2.544863,2.9225338
2.1872792,3.072589
2.3026166,2.9936736
2.1597507,3.0109441
2.4467916,3.0091307
2.2436829,3.0457716
2.1304076,3.0026155
2.2002869,2.9321117
2.278095,2.9583218
2.170724,2.9640079
2.457995,3.0796251
2.33248,3.0018847
2.2206478,2.9694953
2.322788,2.9171734
2.1825032,3.049116
2.1940813,2.900197
2.1320012,2.9364295
2.1349337,2.9215167
2.1353188,2.9248614
2.1241548,2.9200964
2.1736374,2.9892871
2.463287,2.9358451
2.1754615,3.020301
2.1805568,2.9073536
2.2955384,2.9765024
2.1229477,2.9136434
2.3816543,2.9251893
2.1563556,3.0533342
2.1541462,2.9948285
2.1952069,2.9522266
2.2181585,3.0404916
2.4729867,3.0094705
2.1189342,2.920446
2.18458,2.9870071
2.4331825,2.940248
2.3933976,3.0867918
2.1090865,3.0936918
2.3798985,3.0141819
2.5449672,2.9403517
2.247561,2.9477623
2.4019992,2.9975128
2.2309258,2.9999475
2.4863243,2.9108238
2.2966383,2.9734259
2.258977,3.0452437
2.112024,2.9995642
2.2446449,3.0367415
2.1972725,2.97092
2.1849482,2.9927666
2.4779127,3.0214155
2.1791546,3.0834827
2.3206964,2.9659154
2.2851393,2.9680617
2.100509,2.9181154
2.1031334,2.9771154
2.2777755,2.961201
2.2040124,3.093299
2.1640718,2.956208
2.3543942,3.074597
2.3566182,3.085611
2.1414986,3.0592833
2.4782388,2.9471753
2.3763254,3.0042496
2.4812038,2.9582791
2.103376,2.9223263
2.2554393,2.9152095
2.1219635,2.9023705
2.208938,2.9795506
2.2251778,2.9718857
2.127033,3.0289233
2.2759986,2.9087794
2.3251626,2.958615
2.1068168,2.967324
2.2102365,2.9833622
2.3576386,3.0675404
2.1558099,2.9883533
2.2001574,3.064047
2.4287968,3.0263393
2.1557188,3.0977945
2.118421,3.065027
2.183551,3.08791
2.3497503,3.0533292
2.1479561,2.9126897
2.1395805,3.0447938
2.232908,3.0434237
2.1694338,2.9350414
2.200456,2.9387043
2.1563652,2.9433963
2.1321647,3.0116863
2.325975,2.9270391
2.1298354,3.0064998
2.1230025,3.0993247
2.2610328,2.988713
2.1368155,2.9125786
2.2478552,3.0390117
2.406798,2.9056623
2.4109735,3.0374262
2.367644,2.9364214
2.3937542,2.909483
2.1930313,2.9756846
2.163214,3.0800626
2.2225263,2.9892733
2.2764072,3.0054312
2.320508,3.0654032
2.2448943,2.9192982
2.1107705,3.0561352
2.2963684,3.0942428
2.1543243,2.9961932
2.4445045,2.9799352
2.1199603,2.9662056
2.3601017,3.069259
2.1262712,3.0752995
2.1913447,3.0586936
2.1679633,3.0384164
2.311427,3.071541
2.11351,2.9496017
2.412745,3.0482795
2.1403677,2.9040303
2.4940848,3.0757136
2.2506313,2.9938817
2.4619615,3.072293
2.361693,3.0072324
2.199111,3.0245667
2.4992685,2.966241
2.4728394,2.9737425
2.2241614,2.9570491
2.5156713,3.0458934
2.2776768,3.0528255
2.1346827,2.9372272
2.5067892,3.081874
2.245719,2.9566498
2.2638419,3.0464144
2.2084193,3.0870452
2.3506548,3.0272622
2.1135213,2.967329
2.1167917,3.0007277
2.419726,2.9336283
2.2546515,2.905632
2.4461534,2.9546785
2.1553206,2.974239
2.3100765,3.0142324
2.1198556,2.98126
2.2370954,2.9355662
2.136285,2.9246452
2.1026063,2.9737046
2.2280574,2.9114335
2.3613887,2.9853933
2.388344,3.0221965
2.4416292,2.9647331
2.1475987,3.0707536
2.2337787,2.9343975
2.3658497,3.0537236
2.1195605,3.0638506
2.492047,2.9819925
2.4492352,2.9708195
2.5292099,2.9708195
2.344568,3.0334098
2.3850589,2.9596217
2.1339178,2.989722
2.1097438,2.978572
2.136824,2.995635
2.156546,3.0035667
2.2743292,3.071103
2.445954,2.9841352
2.5436137,2.976553
2.1559095,3.0399547
2.5492156,3.0639586
2.1951332,2.9256618
2.142427,2.994314
2.2890644,2.9540312
2.467529,2.9871614
2.2602954,2.9433198
2.1887848,3.0328238
2.1023898,2.9434257
2.2552457,3.0379953
2.2604113,2.9557114
2.1158624,2.9109626
2.1227703,3.012811
2.2318218,2.9383786
2.2257428,3.0279477
2.3056955,3.029365
2.1451607,2.9506187
2.3405697,2.9376035
2.2629018,2.9231863
2.1684484,2.9652023
2.1788566,3.0767653
2.2424836,2.9488595
2.3297203,3.0943398
2.1614425,2.9657981
2.3871317,3.0879161
2.128374,2.9785235
2.1891215,3.0795083
2.1710095,2.9159002
2.4993727,3.0818584
2.2728314,2.990499
2.297416,3.0768816
2.3309627,3.0131
2.325043,3.0131
2.5463278,2.973512
2.4971354,2.973512
2.1938736,2.935474
2.4393668,2.9600704
2.512232,3.053578
2.1142447,3.0786211
2.1053398,2.9825385
2.526068,2.9365091
2.1623514,2.9923773
2.2559264,3.0330596
2.1385987,2.9224555
2.4710133,2.9032643
2.3477907,3.0383346
2.120328,2.9804382
2.1553333,2.9048243
2.2847543,3.0489051
2.29123,3.009939
2.2982688,3.0443356
2.1664512,3.0396893
2.3354669,3.0195382
2.1896558,2.9770033
2.1151266,2.9638078
2.4754958,2.951945
2.1998658,2.9359982
2.4186497,3.0564792
2.4770784,2.9823537
2.5185788,2.9287386
2.1001916,3.0632298
2.5428073,2.9828982
2.237341,3.0002844
2.185318,2.979429
2.1691391,2.979429
2.3652828,2.9451187
2.531706,3.029258
2.1776307,3.0034873
2.178962,2.9442315
2.3981833,2.9866986
2.3545349,2.9053786
2.3922834,3.01248
2.2628388,3.0211322
2.510918,3.000505
2.29449,2.989283
2.1848578,3.0064735
2.16382,3.030918
2.155099,2.9584782
2.2944891,2.93507
2.3038673,2.968121
2.4450963,2.9049537
2.3883212,2.9509342
2.4310634,2.9831038
2.1222048,3.035258
2.3461397,2.9887586
2.2148416,3.073623
2.435036,2.9537847
2.1478112,2.9604201
2.2165885,3.0331957
2.135573,2.9091108
2.4570572,2.9858909
2.1756284,2.9123073
2.1159382,2.9429245
2.2415023,2.9084983
2.5326128,3.0610266
2.135516,2.941034
2.1295285,2.967331
2.2119315,2.9963791
2.1895227,2.9064848
2.3133166,3.0265186
2.1145704,2.990968
2.327021,2.9167297
2.3439782,3.0306475
2.1747828,2.9525034
2.205822,2.9236515
2.1030037,3.0732884
2.2119372,3.0599077
2.2935002,2.9421809
2.1534257,2.9324152
2.1836987,3.0426419
2.153183,3.096116
2.2590036,2.943745
2.1847188,3.0259027
2.3306327,3.0980778
2.2054336,3.0706573
2.466205,2.9386184
2.44835,3.0056283
2.3824732,2.9424286
2.1745946,3.0195162
2.2787786,2.9578886
2.4393733,3.007421
2.2322066,3.0333955
2.4010699,2.994589
2.304216,2.9957547
2.1052525,3.0485275
2.110745,2.918404
2.1302145,3.0754163
2.3630302,2.904711
2.3971891,2.983283
2.248648,2.9645014
2.4039168,3.048197
2.3983238,2.941879
2.4584198,3.0377119
2.4801013,2.970537
2.4602878,2.9276934
2.1667192,2.90319
2.114619,2.9867594
2.146118,2.9760818
2.3665867,3.0199172
2.2884467,2.9333591
2.1682796,2.9401462
2.4964247,3.0999882
2.1215787,3.069433
2.547232,2.9485695
2.5135279,2.9748456
2.2674203,3.0919785
2.119063,2.9612937
2.1942887,3.0167565
2.2413142,3.0182812
2.1872768,3.0346615
2.1183865,2.985225
2.3850627,2.9251566
2.2471473,2.958922
2.520828,3.0590565
2.1912892,3.064962
2.1461625,3.0332906
2.2889776,2.956171
2.1721354,3.059476
2.245341,2.974163
2.178011,3.017953
2.4915519,2.9811327
2.117508,2.9556942
2.2010832,3.0198925
2.2383397,2.994822
2.1446605,3.0628345
2.2455258,2.9142327
2.30686,2.9987948
2.2468884,2.9118626
2.1916363,2.97899
2.378635,2.9554632
2.4378436,2.9031558
2.152023,3.0347066
2.274846,3.0501976
2.2287424,3.0293396
2.355022,3.027103
2.468028,3.0115864
2.30101,3.0572436
2.3478558,2.9024673
2.2891433,3.0325236
2.2080207,3.0484796
2.2541182,2.9947886
2.3653777,3.0778284
2.4458656,2.9589791
2.1308863,2.9113522
2.2498012,3.0688822
2.1819365,2.9432285
2.1245534,3.0944374
2.1211443,2.9663143
2.189305,2.997963
2.4002724,3.0611258
2.1571548,2.9620523
2.2486532,3.070922
2.138369,2.941727
2.3526022,3.0934448
2.2006073,2.9981894
2.167389,2.9200811
2.2777166,3.0550263
2.5063672,2.9281802
2.142132,2.9430106
2.218985,2.9310567
2.2202604,2.926442
2.4698372,3.0628586
2.246694,3.010507
2.1209052,3.0787256
2.519599,3.0368063
2.22412,2.9707186
2.1353812,2.961113
2.2896006,2.9211416
2.337491,3.07262
2.1928523,2.900617
2.269541,3.0225968
2.2923706,2.9287353
2.2781632,3.0707753
2.3125741,2.9973233
2.1964583,2.933069
2.139822,3.0018523
2.2936685,2.9496558
2.157023,3.0266194
2.1213217,2.900534
2.1687758,2.995452
2.5233421,3.0296695
2.3450654,2.9848835
2.512335,2.9029279
2.2508538,3.0418224
2.482886,2.9086711
2.144209,2.9952958
2.280866,3.0017674
2.156562,2.9278371
2.1747355,2.9993973
2.1110902,3.0169427
2.2515705,2.9303274
2.1755283,3.0615108
2.2636952,3.0919433
2.4393299,3.0212817
2.1386442,2.9265325
2.4258897,2.9278119
2.3656487,2.9394944
2.2739007,2.984859
2.4357507,2.9519908
2.4058268,3.0147588
2.3809857,2.909751
2.4417431,3.0836601
2.382198,2.916123
2.140976,3.0654461
2.2126122,2.9366155
2.2720137,3.0589328
2.3041399,3.0434034
2.4090848,3.0295615
2.4265678,3.0530028
2.2624788,3.0449388
2.1354733,3.0062947
2.2831426,3.0148025
2.1909437,2.9459224
2.484632,2.947514
2.1651325,2.9617484
2.1549497,3.078799
2.2110083,3.0204477
2.1592736,3.0496266
2.405944,2.9227524
2.492555,2.9031796
2.132225,2.9206161
2.405216,2.903501
2.2983816,2.9800837
2.1511018,3.0186672
2.2562551,2.976842
2.2313716,3.0764437
2.1578763,2.9172056
2.206223,3.0830271
2.2898703,2.9188144
2.5468652,2.9226058
2.4888306,3.0335553
2.256886,2.9894671
2.1240273,3.0785117
2.3632536,2.998198
2.301883,3.0984907
2.3481402,3.0028691
2.3205159,3.0821285
2.1879349,2.920415
2.355118,2.9684224
2.4533453,2.9363093
2.4522297,3.0418503
2.1826391,3.027851
2.5013714,3.0723364
2.1124172,3.0116904
2.1707873,2.9219697
2.1853561,3.0682764
2.266121,2.9046206
2.2551277,2.924519
2.3969295,3.0629852
2.4039662,3.077937
2.2367904,2.9430418
2.3903437,2.9909568
2.1723692,3.00272
2.1746464,2.9063482
2.4708064,2.9484308
2.147845,2.9253445
2.1235073,3.0117998
2.4964836,2.992936
2.2151418,2.9542825
2.256593,2.9611406
2.1446939,3.0147061
2.3673968,2.938628
2.332757,3.0290587
2.2834425,2.9203033
2.1977901,3.0353196
2.1758878,2.9467728
2.283236,2.9547992
2.1212058,3.0403366
