fM,fPt
2.2692714,3.2659292
2.1269467,3.2235575
2.150331,3.2150884
2.1728625,3.2079237
2.1939516,3.2149324
2.1225286,3.210211
2.3736777,3.1242015
2.1069212,3.2353537
2.1688592,3.2883875
2.3724384,3.1331182
2.119802,3.187957
2.3169436,3.100113
2.175135,3.10484
2.1062784,3.1299915
2.1513183,3.2515154
2.2927046,3.1244872
2.171745,3.1375265
2.121673,3.269591
2.1545951,3.1521866
2.1203022,3.1763
2.2085721,3.1226146
2.3248022,3.1089945
2.1262844,3.2522142
2.2658982,3.1470194
2.181612,3.276035
2.1555595,3.1749315
2.269407,3.2648199
2.4944334,3.175382
2.1905835,3.2888186
2.1665773,3.1824868
2.204333,3.2545037
2.2096221,3.203645
2.208815,3.203645
2.1896515,3.2801657
2.2309542,3.1466901
2.5140219,3.1526885
2.1589594,3.2397647
2.1248758,3.1815345
2.2131443,3.2610216
2.1766956,3.1277404
2.3832514,3.239847
2.4546392,3.242355
2.2759972,3.1337895
2.2230642,3.232711
2.3156223,3.1641076
2.3857253,3.1415036
2.2022407,3.295579
2.2247593,3.228015
2.289309,3.2093093
2.4530785,3.2437425
2.1816952,3.138997
2.4545903,3.214236
2.3963578,3.2298403
2.135107,3.2030637
2.2135396,3.2697754
2.479944,3.1387656
2.2612212,3.29594
2.4084876,3.139355
2.50526,3.1673036
2.2552578,3.2296276
2.4885178,3.2566524
2.154931,3.27436
2.178628,3.2559044
2.2896025,3.1823094
2.1301744,3.1465836
2.2719538,3.2751613
2.1109302,3.2260106
2.277127,3.1778464
2.3257363,3.24528
2.1943383,3.2945426
2.157944,3.1101398
2.312763,3.1714332
2.1791759,3.2734125
2.1039174,3.136566
2.2343047,3.2384095
2.1988642,3.2048118
2.530792,3.2792304
2.3664184,3.1717434
2.2401905,3.2322955
2.372259,3.114844
2.1685615,3.1540406
2.116589,3.1642814
2.2475097,3.2755105
2.3663087,3.1064663
2.1334913,3.1345427
2.4757514,3.1962838
2.5317235,3.1839514
2.106863,3.226077
2.3887062,3.21889
2.3747227,3.1541078
2.1210113,3.2064567
2.1667466,3.294988
2.2670548,3.1207106
2.2628615,3.1633928
2.321168,3.2798455
2.249965,3.294507
2.280452,3.2337976
2.1359057,3.1454227
2.1602988,3.1330454
2.3386896,3.2705903
2.2567222,3.2261376
2.301732,3.277387
2.2030866,3.2783322
2.2124293,3.299035
2.4015806,3.1053593
2.508499,3.1814418
2.1845286,3.2271576
2.1282341,3.210553
2.1166441,3.1909463
2.2045414,3.115641
2.3488302,3.1373792
2.141606,3.2893467
2.2362225,3.1036077
2.1094327,3.1696458
2.324311,3.22657
2.371434,3.2382772
2.144248,3.2454329
2.255832,3.1227465
2.138712,3.2391572
2.284155,3.187025
2.1267865,3.1083844
2.232296,3.1972907
2.212561,3.119993
2.4836092,3.1179178
2.385903,3.1984255
2.2034495,3.2075377
2.2942986,3.2874548
2.3376698,3.2698252
2.2896082,3.2309086
2.2931514,3.18268
2.1014142,3.2437398
2.1275563,3.1069074
2.3215086,3.2666972
2.5304832,3.224257
2.1804636,3.1051118
2.181092,3.272536
2.2854896,3.1626015
2.153879,3.1908891
2.2400699,3.2391617
2.4640558,3.2016797
2.2133222,3.1830876
2.1702485,3.1382232
2.1444268,3.1122699
2.108343,3.2031384
2.466079,3.129967
2.2000444,3.1927493
2.3422174,3.1847527
2.5066638,3.229266
2.104844,3.2243752
2.1036043,3.1222386
2.4286191,3.2985492
2.3016193,3.1068242
2.1140113,3.2349882
2.1067834,3.2838697
2.325306,3.1220996
2.1021786,3.2395046
2.4857802,3.227619
2.308131,3.114315
2.3775928,3.2441387
2.2879646,3.2646468
2.2109776,3.2684417
2.1622887,3.185747
2.5341055,3.2010894
2.504037,3.158491
2.4701867,3.2884142
2.337991,3.191132
2.2401695,3.2453592
2.1197264,3.2274
2.4962234,3.2852874
2.5178866,3.256182
2.33672,3.2672706
2.1655025,3.2698574
2.5365613,3.1503086
2.3025706,3.268138
2.2560203,3.1481616
2.3049386,3.2320948
2.1826117,3.1956441
2.1376662,3.2425175
2.1566305,3.265303
2.239946,3.1435623
2.389741,3.1506236
2.2092476,3.2789228
2.2285216,3.1325464
2.407835,3.227318
2.5031736,3.1064565
2.2401168,3.2809098
2.4779675,3.2148323
2.1788383,3.1774762
2.1255033,3.1252885
2.502359,3.2945645
2.1494346,3.2254276
2.4062092,3.117679
2.277342,3.187465
2.1953335,3.1791873
2.1861444,3.2208676
2.2394087,3.2587333
2.4742143,3.2229373
2.32662,3.1363347
2.185276,3.1303148
2.3654954,3.1108975
2.4016304,3.2817545
2.112972,3.2520335
2.1455748,3.1344292
2.450279,3.1415617
2.311539,3.2670076
2.1908073,3.261752
2.3654697,3.1249225
2.3612938,3.2044446
2.4442315,3.1724725
2.1207678,3.1678128
2.1442614,3.1678128
2.3294957,3.2154672
2.5020392,3.1344178
2.1043007,3.2785273
2.1058168,3.2290654
2.2714212,3.1675146
2.3284965,3.2134008
2.3677714,3.2210639
2.2251651,3.2651982
2.4493163,3.1919084
2.1054578,3.2308571
2.1105654,3.1840851
2.2905183,3.2428823
2.402297,3.1534703
2.2796772,3.1716475
2.1266544,3.1984398
2.3487313,3.160168
2.1152227,3.251211
2.2547157,3.2268033
2.3255827,3.2041593
2.1899095,3.2738512
2.3725455,3.117666
2.2866743,3.2564409
2.2172348,3.1455357
2.5333345,3.2813315
2.1757925,3.2476633
2.5074072,3.200266
2.1788282,3.1845698
2.4376063,3.2960088
2.2430372,3.1356683
2.2448869,3.180434
2.1944592,3.1503868
2.4439082,3.2970524
2.3658752,3.131424
2.273334,3.274799
2.17581,3.236285
2.5212293,3.1612923
2.2615862,3.1846082
2.1804135,3.1026454
2.130042,3.1194606
2.4176621,3.1584234
2.3340502,3.192601
2.3240073,3.1342528
2.5427022,3.1845655
2.3337824,3.2245986
2.3998861,3.203232
2.2827933,3.2095397
2.1262953,3.285166
2.18102,3.2251363
2.4410424,3.1031024
2.3924918,3.1695497
2.1401238,3.2071576
2.278635,3.2115867
2.1292007,3.1465504
2.3121192,3.1249208
2.469405,3.1250288
2.166447,3.1340303
2.2417438,3.1205993
2.129926,3.130995
2.292563,3.1944144
2.3714035,3.2870564
2.1592445,3.2882774
2.2251925,3.2046244
2.1841612,3.2060788
2.3310738,3.1304033
2.166315,3.2982526
2.2808504,3.1162293
2.401438,3.2494974
2.3160233,3.258509
2.2730215,3.176558
2.1083968,3.289327
2.1807547,3.1977196
2.2607708,3.212266
2.1354299,3.160642
2.2028832,3.248148
2.1147401,3.1177804
2.1111255,3.1517198
2.475229,3.2882118
2.381693,3.2007203
2.1188467,3.206482
2.288951,3.119678
2.2898414,3.2186446
2.362227,3.1896071
2.1356704,3.2749076
2.208687,3.2146378
2.1348522,3.1646786
2.1450474,3.1684132
2.1156049,3.2869606
2.13754,3.2039444
2.266034,3.1678097
2.312753,3.276616
2.1511555,3.199688
2.232446,3.1350803
2.2830796,3.2531168
2.5150447,3.195895
2.42841,3.1510003
2.2721992,3.2716906
2.3203945,3.1194394
2.27812,3.265188
2.136551,3.1707504
2.452117,3.2371182
2.1868284,3.1176429
2.3489358,3.23042
2.3647954,3.1142392
2.1122274,3.1183217
2.3674593,3.280368
2.3489127,3.1286397
2.112332,3.1339362
2.2571347,3.2105193
2.1112983,3.1037078
2.1714458,3.2245314
2.1581175,3.2902188
2.1061077,3.2224948
2.142844,3.149963
2.4013517,3.148082
2.3121643,3.1068707
2.251091,3.2901723
2.1588283,3.2303936
2.4745686,3.209366
2.1689768,3.1452801
2.3196974,3.2042315
2.1893122,3.1875997
2.2944968,3.2248805
2.1662352,3.2381516
2.1507752,3.1696355
2.549686,3.144172
2.1944609,3.1884344
2.1154675,3.2692697
2.4175067,3.267377
2.3840227,3.206844
2.5435708,3.1407006
2.130863,3.1297903
2.5230727,3.2185264
2.1504028,3.1173043
2.242352,3.151798
2.237956,3.2670164
2.2273185,3.176893
2.3441858,3.267185
2.3796098,3.118908
2.3541715,3.2449548
2.3423724,3.121802
2.4017143,3.2647533
2.3459911,3.257931
2.3420343,3.20182
2.4831903,3.194721
2.3350005,3.271113
2.1489804,3.2712398
2.376715,3.1447642
2.2529247,3.2953076
2.4039822,3.1102827
2.4645815,3.2396579
2.3132648,3.2168987
2.299109,3.2851245
2.2885332,3.1186228
2.1423657,3.1668077
2.2078514,3.2104712
2.1989148,3.2179682
2.2624896,3.2254386
2.2374074,3.2688034
2.2625055,3.2325938
2.401405,3.2489223
2.159146,3.1862628
2.1174803,3.1480546
2.525746,3.2203486
2.1063542,3.1738484
2.303101,3.2770746
2.308028,3.2665293
2.3679357,3.2806876
2.1279233,3.1149602
2.5010998,3.2191727
2.3611023,3.2927654
2.1669438,3.1541226
2.1657054,3.2687469
2.2678335,3.1532006
2.10152,3.2294683
2.1320713,3.2197363
2.3422854,3.2965605
2.240279,3.2786772
2.110104,3.291516
2.1211658,3.2547498
2.1324706,3.1314833
2.3584452,3.2522526
2.36333,3.2330077
2.293272,3.1012378
2.256148,3.2147524
2.1076076,3.277825
2.2909982,3.2865567
2.235181,3.2145762
2.422869,3.1903844
2.244053,3.2786915
2.1707368,3.2992494
2.4472647,3.1594052
2.3327408,3.255677
2.2963634,3.1633534
2.1655922,3.27244
2.3435779,3.111284
2.3724034,3.1890128
2.4381733,3.1855133
2.10665,3.2466867
2.113406,3.1848178
2.208793,3.104317
2.3055134,3.2563334
2.2057462,3.2530634
2.2704637,3.1528249
2.249303,3.2565722
2.4708385,3.2955635
2.302892,3.1297805
2.3022704,3.168009
2.3191183,3.1387727
2.4018645,3.294221
2.3779805,3.2417815
2.4379854,3.138191
2.3863657,3.2425485
2.2226095,3.1873205
2.2045002,3.1110036
2.1438162,3.120611
2.1317356,3.2671819
2.2277937,3.1742606
2.119022,3.1802168
2.1421974,3.2821379
2.2509592,3.2686183
2.3573823,3.2196732
2.135606,3.2774334
2.1861413,3.2264934
2.2599947,3.2000465
2.143048,3.151467
2.3164165,3.2826064
2.1253083,3.115815
2.2593424,3.2060378
2.3020518,3.2811577
2.3216636,3.274162
2.3116164,3.2458255
2.441023,3.2408102
2.149633,3.1451292
2.131623,3.1973176
2.209004,3.190963
2.1688225,3.2778535
