fM,fPt
1.8159148,1.6510082
1.7620401,1.5233045
1.8190556,1.7078662
1.6939628,1.7024552
1.9984967,1.702044
1.7179191,1.6378459
1.7085408,1.5382955
1.7673752,1.5382955
1.8054223,1.6448313
1.9906845,1.5598071
1.8982269,1.5506963
1.7155924,1.5399586
1.7320447,1.6763982
1.7083402,1.6643183
2.028978,1.6213007
2.0029333,1.6213007
2.014606,1.6422296
1.9033093,1.7443558
1.9095948,1.7443558
1.908545,1.5818654
1.83865,1.5185217
1.7331294,1.5185217
1.7978902,1.5961428
1.7143238,1.5237553
1.9078536,1.5075547
1.9558558,1.5745242
1.6708757,1.6408976
1.8771706,1.6396279
1.6929806,1.5236306
1.7868931,1.5469
1.9246863,1.6625497
1.8375635,1.6625497
1.8656492,1.7373965
2.0204797,1.660439
1.8503041,1.6907991
1.8190907,1.6503191
1.7819871,1.5349257
1.8583033,1.5122726
2.013268,1.7435255
1.9971362,1.695573
1.7817082,1.6315591
1.8304985,1.5707659
1.8132955,1.5735685
2.017024,1.6638131
1.8173301,1.7472911
1.8854038,1.5748799
1.8431629,1.5211072
1.8646972,1.6053575
1.8562956,1.5433301
1.8346969,1.5859201
1.8075937,1.6430349
1.9922388,1.6845903
1.7089592,1.5871933
1.7292659,1.734617
2.0400364,1.5880737
1.8426863,1.5155511
1.687666,1.5840259
1.7573956,1.5840259
1.7272412,1.7427571
1.7047806,1.7427571
1.9069189,1.7364984
1.734624,1.5064056
1.7946303,1.7123762
1.6880763,1.728143
1.8318924,1.584331
1.7031928,1.5398325
1.8140453,1.5095851
1.8679662,1.5140723
1.918619,1.5667372
1.8229676,1.7010494
1.9175277,1.6885728
1.6964954,1.7159677
1.7133983,1.5522068
1.7292233,1.6714648
2.0401511,1.6806935
1.8820648,1.7419127
1.6848874,1.7335321
1.6900915,1.7460216
1.7259277,1.5736411
1.7829729,1.5736411
2.0324557,1.57679
1.8322133,1.6236528
1.7478504,1.6866627
2.0492234,1.7017349
1.7144732,1.5423506
2.023282,1.5558103
1.7685832,1.5653657
1.7415553,1.5552409
1.7624719,1.5552409
1.9028088,1.5145943
1.800696,1.6869657
1.7697515,1.6869657
1.6874161,1.6550671
2.057432,1.5863976
2.004386,1.5173918
1.6897565,1.5346897
1.7968309,1.6494173
1.7812274,1.5140852
1.6756248,1.6442058
1.754813,1.5128657
1.7293113,1.5128657
1.7689235,1.6280811
1.8746488,1.5793599
1.9485711,1.6042018
1.8261251,1.7336984
1.7093767,1.5932313
2.054624,1.6754801
1.8353069,1.5463742
1.7551072,1.648665
1.8270756,1.5728445
1.701275,1.6475936
2.02382,1.5836205
1.6793591,1.5311462
1.8949875,1.6720123
1.7691649,1.6253105
1.6951116,1.542294
1.926875,1.6117786
1.7743938,1.5407448
1.7135283,1.6681455
1.848831,1.7050393
1.749472,1.6868348
1.8299927,1.6868348
1.8994168,1.6616694
1.7647628,1.5644377
1.7638278,1.6756537
1.8725516,1.7419672
1.7109995,1.6439854
1.8107116,1.6863787
1.7166002,1.5635923
1.7368392,1.644794
1.8529314,1.7437106
1.7333646,1.5246725
1.9788414,1.6012789
1.8462701,1.5887175
1.9514879,1.5155286
1.7679374,1.5003998
1.8694664,1.5071615
1.759802,1.6778284
1.831116,1.6571498
1.8240224,1.5527812
1.8501226,1.5443096
1.8622535,1.6739285
1.7703885,1.5404389
1.8501755,1.6933302
1.9778455,1.7433678
1.7953986,1.6657227
1.865916,1.5892501
1.8552502,1.5892501
1.8793824,1.7364539
1.8166747,1.6990672
1.7001059,1.5325123
2.0296452,1.7195103
1.7448289,1.6066422
1.7753353,1.6066422
1.7865647,1.6062235
2.0356503,1.6179214
1.8405935,1.706071
1.7020005,1.7433877
1.8643279,1.6936866
2.000417,1.6681505
1.9883559,1.6216621
1.8950739,1.7160723
1.9777502,1.618972
1.7825896,1.6858133
1.765157,1.5753293
1.6892716,1.5281687
2.0046554,1.7020996
1.7273698,1.6732863
1.7086444,1.5939991
1.7043971,1.6430714
2.0065958,1.6338063
1.7607828,1.67748
1.7357396,1.5301027
1.8250638,1.59448
1.7545716,1.6536673
1.8478712,1.706591
1.9007288,1.6428648
1.8648084,1.7375596
2.042982,1.6085169
2.0280273,1.6302656
1.7801247,1.5932587
1.7328242,1.6725549
1.7968982,1.6725549
1.9292645,1.5943416
1.7449838,1.5015728
1.8316189,1.5015728
1.9413383,1.6943753
1.7332714,1.5524151
1.6882528,1.5524151
1.6810071,1.589998
1.6850241,1.589998
1.7975765,1.5502492
1.7987057,1.7033439
1.8548551,1.5127673
1.8736044,1.5056428
1.8909689,1.5056428
1.9737544,1.6544347
1.8939408,1.5720811
1.6820546,1.7469692
1.8478607,1.5719895
1.9565955,1.6390615
1.8396895,1.7060641
2.0379338,1.684409
2.0175345,1.5492114
1.9241619,1.5588759
1.8526298,1.5588759
2.0065203,1.6351802
1.8357646,1.673734
1.6902959,1.5494395
1.8203213,1.5700878
1.7896428,1.6239003
1.8769348,1.7150073
1.8572356,1.7458217
1.8363165,1.7295209
1.9997619,1.5267073
1.9332412,1.6783686
1.8655963,1.6264956
1.6911373,1.6941769
1.709289,1.6547892
1.8462964,1.6002969
2.0173106,1.6320074
1.9187843,1.6491737
1.682463,1.7082623
1.958849,1.5476415
1.847516,1.6716253
1.6824819,1.6883959
1.7380774,1.7210993
1.8229202,1.6570021
1.7913977,1.5230542
1.9007176,1.6194624
1.8746195,1.6194624
1.7882265,1.6246929
2.0338962,1.6715622
2.0009298,1.6715622
1.988701,1.5021049
2.0040638,1.5021049
1.7169777,1.6042119
1.8901292,1.7265929
1.7451712,1.6807939
1.8312248,1.6807939
2.0295048,1.5132447
1.9751445,1.6745917
1.7973939,1.6243106
1.9083464,1.6243106
1.875822,1.5889446
1.7100395,1.5619496
1.735115,1.7257198
1.718516,1.725881
2.0047164,1.71977
1.752313,1.5920177
1.8088852,1.6217813
1.8473119,1.6217813
2.0242152,1.7426542
1.7697359,1.509613
1.8781289,1.7157937
1.9898117,1.7327101
1.9447407,1.6658746
1.7564139,1.6524751
1.7090796,1.5650454
1.7349181,1.5650454
1.9924743,1.6358242
1.7790895,1.6249243
1.9792509,1.6188889
2.03271,1.6741709
1.6746521,1.538238
1.9125155,1.6573776
1.9416393,1.6090033
1.9571728,1.5824497
1.8016953,1.6673114
2.0080285,1.7216387
1.9565518,1.6401454
1.7884704,1.5273144
1.6919798,1.5617791
1.6896844,1.5787855
1.6723168,1.6008092
1.8400627,1.7224857
2.0240011,1.6927792
1.8045726,1.5605755
1.7631769,1.5525696
1.7148576,1.6927767
1.8216034,1.5731698
1.7760684,1.5496588
1.7157767,1.6784451
1.8975924,1.6388707
1.9232283,1.7366141
1.8897344,1.7366141
1.7363528,1.5215052
1.7576594,1.6928371
1.7371901,1.5031848
1.6872486,1.740159
1.7177058,1.7120814
1.9616544,1.5386959
2.0276313,1.5229523
2.0036836,1.5266045
1.8325446,1.7232008
2.010135,1.5171082
1.8720821,1.6905329
1.9310095,1.6531652
2.0245445,1.6531652
1.7000101,1.5584224
1.7245592,1.5442994
1.835496,1.7309755
1.8006157,1.7415426
1.6867723,1.57471
1.7031076,1.5268781
1.9136288,1.5478942
1.9517713,1.5478942
1.7175279,1.6257933
1.683452,1.5039823
1.8013158,1.6306795
1.7223923,1.6306795
2.0059626,1.6010028
1.7166661,1.6533926
1.8298728,1.6143273
1.848507,1.6407261
1.700781,1.5838653
1.803514,1.7336966
1.9792526,1.6037347
1.9221843,1.6037347
1.7709479,1.7160804
1.6973892,1.7046134
1.670141,1.6883627
1.9080746,1.6172502
1.7276652,1.6793449
2.0539558,1.6056207
1.6938196,1.6877694
1.7162216,1.5208968
1.7797791,1.5344065
1.8942503,1.6154897
1.9306062,1.7455239
1.8573631,1.7095445
1.7032236,1.5789278
1.7078799,1.7482349
1.831373,1.670661
1.8029498,1.6312984
1.7086446,1.627561
1.8174045,1.5237843
1.8439661,1.5237843
1.7032884,1.560195
1.699069,1.6793882
1.7390366,1.5683739
1.703367,1.7242098
1.7673588,1.5676256
1.7285215,1.7486961
1.7106436,1.7486961
1.7848339,1.6625656
1.7870587,1.6296057
1.7053012,1.6902893
1.7910959,1.6302155
1.879791,1.5488518
1.955226,1.7309661
1.8081032,1.609035
1.7646691,1.6871649
1.7748834,1.5576403
1.6719612,1.7226605
1.7834071,1.6665418
1.9050443,1.7069252
1.6880876,1.6423519
1.6991482,1.7297755
2.00311,1.6552753
1.9039109,1.7096242
1.8858947,1.7096242
1.9499509,1.6940947
1.8600534,1.7293588
1.7590477,1.5705454
1.7108592,1.6824758
1.9018643,1.5274537
1.7789445,1.685457
1.8674632,1.6244565
1.8339561,1.6244565
1.8547713,1.5789291
1.8833401,1.5404938
1.7754434,1.5604515
1.9561874,1.6792113
1.9113164,1.5235778
1.6958963,1.6797526
2.0331044,1.5654413
1.7457168,1.7127324
1.9602907,1.7029765
1.6897417,1.7040739
1.7402375,1.5168393
1.7067156,1.612588
1.9627894,1.5824177
1.6766459,1.7050872
1.8784282,1.5980922
2.0280542,1.6888559
1.7635473,1.7108954
1.8336053,1.7121962
2.0074263,1.5834198
1.9370936,1.5427562
1.6836724,1.6128818
1.85295,1.5475131
1.8204829,1.5475131
1.9783804,1.5709811
1.7138901,1.6753408
1.6913351,1.6919541
1.776048,1.6723261
1.9206237,1.5260689
1.670905,1.5597708
1.9493198,1.5884036
2.0522304,1.5280334
1.8728561,1.6348692
1.7588139,1.742098
1.8575656,1.742098
1.8614552,1.5271599
1.7691194,1.6727475
1.9011843,1.6727475
1.807108,1.639331
1.8045613,1.5880142
1.9036512,1.5315766
1.958956,1.6898878
1.7775524,1.5377797
1.9748895,1.6610068
1.7260789,1.6104616
1.8474301,1.5874981
1.6710672,1.7121563
1.8384789,1.5615412
1.8945435,1.5590913
1.7647156,1.5590913
1.7248087,1.5329452
1.9667444,1.5126741
1.7569375,1.6425586
1.7029027,1.6425586
1.7274411,1.5784787
1.762834,1.7479038
1.7519902,1.5311341
1.8365924,1.5697957
1.8050628,1.5373887
1.895018,1.6529107
1.8035933,1.7386692
1.9093899,1.7250456
1.702214,1.6675705
1.7596407,1.5772777
1.850499,1.5688497
1.8188734,1.6663102
1.7555467,1.7430638
1.6923547,1.6970226
1.8315827,1.6483822
1.8407269,1.6483822
1.9842048,1.6864276
1.7694253,1.7019547
1.8512595,1.7019547
1.7958583,1.6094551
1.8552977,1.5634104
1.8213608,1.5634104
1.9169079,1.5599775
1.674243,1.747945
1.9689559,1.6161796
1.7914166,1.6961224
1.6933475,1.62108
1.6769403,1.5099654
1.9276725,1.563546
1.8037258,1.6894218
1.8701929,1.6894218
1.8009084,1.649818
1.8104048,1.649818
1.770474,1.6224562
1.8846077,1.6348944
1.7660297,1.6223
1.7439395,1.6888905
1.7182674,1.5403123
1.7967731,1.7361035
1.9216732,1.519092
1.8641186,1.519092
1.7325513,1.6584659
1.8416822,1.5092808
1.8209127,1.5092808
2.0152743,1.5381098
1.6840123,1.5916927
1.8990251,1.563241
1.8714548,1.579388
1.7671943,1.5576202
1.9198095,1.66103
2.0536768,1.665804
1.8049678,1.6594311
1.676469,1.5986387
1.8085885,1.5993185
1.6963776,1.5598012
1.7694736,1.6672498
1.7151268,1.7248956
1.8982173,1.701709
1.8135821,1.5984521
1.8682196,1.6471906
1.6812482,1.5706246
1.8000604,1.7218856
1.801634,1.6716441
1.8672168,1.5494198
1.828885,1.6033834
1.6925131,1.6973557
1.7458723,1.5019385
1.9239274,1.5044727
1.6954155,1.6143718
1.7615554,1.709507
1.6792287,1.5273193
1.8863013,1.6091291
1.8628632,1.6003412
1.7774487,1.7312983
1.9026496,1.7256799
1.9742801,1.5186825
1.967259,1.5186825
1.741188,1.5627347
1.6731145,1.5087825
1.6763965,1.5087825
1.8444638,1.6599125
1.9096848,1.6526517
1.8704538,1.5365472
1.8163121,1.5365472
1.735374,1.5956858
1.7411251,1.7368913
1.7219102,1.7368913
1.9599801,1.6054654
1.8151784,1.6235878
1.9557037,1.5274957
1.9478103,1.7293682
1.7718258,1.5160277
1.7679207,1.5666271
1.7011087,1.5154388
1.7086571,1.6705886
1.6923397,1.6061894
1.7207788,1.5698452
1.7500218,1.6984329
1.8318853,1.5247244
2.0237408,1.502004
1.9089663,1.7155992
1.8064144,1.6717224
1.6916127,1.6717224
1.966373,1.6360514
2.01771,1.6360514
1.9418627,1.513284
1.681568,1.6169361
1.7227904,1.7415473
1.7726803,1.6992524
1.7408543,1.6992524
1.7837007,1.5853554
1.8655564,1.6397661
1.8367479,1.6397661
1.9692235,1.6945045
1.8061587,1.5647047
1.868007,1.6927834
1.958539,1.7232807
1.7038424,1.6790434
1.8080302,1.7422007
1.7143006,1.5316131
1.7411424,1.5750684
1.9027454,1.6915637
1.9159542,1.5403254
1.8115379,1.7447201
1.728279,1.61301
1.8108953,1.6374662
1.8907726,1.6374662
1.8991736,1.500334
2.00695,1.6773369
1.6739427,1.5171839
1.7736858,1.7217427
1.6855888,1.6237577
1.9559906,1.6509054
1.8846785,1.6584127
1.7192615,1.546434
1.8295612,1.6013913
1.7502806,1.5712765
1.8703691,1.6400778
1.8013921,1.6400778
1.903077,1.7302727
1.9833173,1.5940261
1.676907,1.7358514
1.9373078,1.5867996
1.7164775,1.5290836
1.7670563,1.5290836
1.7482101,1.6586264
1.7395215,1.6151516
1.7630984,1.6493894
1.8585595,1.6189873
1.7199184,1.5909365
1.7071173,1.5027025
2.0198915,1.6625212
1.6825466,1.6499355
1.9712456,1.7227921
1.841189,1.7321391
1.7765293,1.7380188
1.6962088,1.6116022
1.7331368,1.6804653
1.7676631,1.5130805
1.9349552,1.6549988
1.9550997,1.6549988
1.6745106,1.7385995
1.8040569,1.5337278
1.8330549,1.5337278
1.8438175,1.507217
1.8117105,1.5359551
1.8470368,1.5359551
2.0390701,1.6241418
1.9593008,1.6901064
1.9138658,1.582512
1.9440199,1.6999519
1.9085804,1.6999519
1.7324927,1.5917565
1.6875908,1.749911
1.6704271,1.549005
1.7971056,1.5118794
1.6717738,1.5863158
1.8730098,1.5326921
1.7591174,1.561701
1.8497697,1.6304505
1.7072793,1.7219045
1.7547195,1.5643262
2.0006409,1.6849327
1.7241244,1.7393608
1.7553385,1.7393608
1.8742325,1.6100413
1.7183803,1.6258001
1.8088057,1.5284888
1.7364166,1.6200216
1.876667,1.5262035
1.703865,1.6723033
1.9752547,1.6170468
1.6885895,1.7393581
1.8011382,1.699245
1.9845153,1.5927031
1.6784198,1.6356156
1.7177895,1.5197716
1.7533997,1.665722
1.861474,1.665722
1.9423076,1.6756186
1.9344746,1.7158728
1.8743722,1.7101879
1.9256167,1.7101879
1.9309402,1.5158343
1.9027631,1.5362725
1.9490676,1.5236815
1.6774081,1.7415315
1.9705311,1.6085706
1.9205366,1.7488322
2.0486085,1.6879318
1.8460945,1.6402256
1.9714619,1.5820234
1.8850756,1.6294554
1.6789263,1.711041
1.789568,1.7428515
2.0002117,1.6227839
1.7905318,1.6966219
1.7613462,1.537221
2.0398033,1.5052427
1.8734466,1.5636303
1.8075182,1.5636303
1.764139,1.6785738
1.761695,1.5120212
1.7736081,1.6082153
1.8983771,1.6263828
1.9240167,1.5660608
1.7160349,1.5958544
1.7654909,1.6494362
1.7718531,1.6327835
1.8822385,1.5192684
1.7870675,1.6640799
1.8844682,1.5925776
1.8327755,1.5631744
1.7722617,1.5161772
1.7046939,1.700599
1.760826,1.5457687
1.7317514,1.5138906
1.8360685,1.7030702
1.8148587,1.7030702
1.9280322,1.603234
1.8468251,1.603234
1.8665833,1.5751464
1.7364919,1.7190332
1.8787309,1.5455911
1.6703779,1.6259077
1.7603233,1.5257211
1.7749715,1.6281197
2.0301003,1.7153013
1.9959233,1.7153013
1.9076445,1.6287917
1.7502928,1.6640512
1.8030692,1.7289495
1.7941278,1.7289495
1.8425392,1.5339818
1.7018532,1.5339818
1.8019131,1.6480198
1.9771439,1.5619191
1.7787926,1.6124091
1.7738411,1.6124091
1.8146284,1.6240989
2.0400224,1.611019
1.74517,1.6990414
2.0399013,1.6222894
1.8493108,1.6458498
1.8609914,1.7235309
1.9755638,1.5177794
1.7033708,1.6868393
1.7730715,1.6868393
1.9944624,1.5403358
1.6709236,1.6637542
1.6957852,1.5374231
1.8365566,1.5387608
1.701693,1.551735
2.0085986,1.5300578
1.7918006,1.6594185
1.7650161,1.5066098
1.947381,1.551139
1.853826,1.6418586
1.7830915,1.7317204
1.8195553,1.7317204
1.9450073,1.5615158
1.9592557,1.6596719
1.9925507,1.6596719
1.8752775,1.7306136
1.8751863,1.5097775
2.0055335,1.5964323
1.9524416,1.5943768
1.7562345,1.6695678
1.7008008,1.6513517
2.0588562,1.5501336
1.6914319,1.5957956
1.6719061,1.5892802
1.9652637,1.6017475
1.8981303,1.6005591
1.8568622,1.624692
1.8298249,1.5983557
1.8589689,1.7184952
1.7857691,1.7487642
1.7877524,1.7487642
1.7060003,1.6792161
1.9405009,1.610006
1.7365636,1.7368764
1.8215715,1.6285866
1.992621,1.7270001
1.7818247,1.6097821
1.6991585,1.5232954
1.8619573,1.5382806
1.9397858,1.718649
1.8365604,1.593115
1.773515,1.5327948
1.7206163,1.6181749
1.8441637,1.5410559
1.7192862,1.6544758
1.7678239,1.5147288
1.7085108,1.5587538
1.9824772,1.7109662
2.0325696,1.6233265
1.9656547,1.5032635
1.9653245,1.6503317
1.970314,1.5582101
1.7599334,1.7369937
1.9556195,1.7458544
1.9190586,1.7458544
1.7418785,1.5456046
1.7803274,1.5888369
1.7093252,1.5888369
1.8430283,1.5792978
1.6828971,1.7495531
1.9364098,1.5547844
1.7810605,1.6132874
1.8748637,1.6063503
1.6719966,1.6229644
1.7180443,1.6229644
1.8844633,1.713672
1.755813,1.6185254
1.8533074,1.6928889
1.6985558,1.5814058
1.9361833,1.5771701
1.6798731,1.7213867
1.7457876,1.7390692
1.9086615,1.5204716
2.001467,1.5204716
1.7789415,1.5480845
2.0427022,1.6159352
1.6780205,1.6431067
1.7258463,1.7033781
1.7041315,1.7033781
1.760611,1.6084414
1.8466921,1.5999557
1.7368332,1.5114691
1.6936893,1.5206692
1.8291949,1.5350423
2.0007238,1.6558291
2.0535347,1.5304482
1.6709225,1.5055997
1.8635051,1.6349758
1.8575888,1.6616299
1.9009757,1.5265677
1.89568,1.5265677
1.8839022,1.7385923
1.9671317,1.5906119
1.8501496,1.7329834
1.773191,1.5610205
1.8364993,1.6048656
1.9493943,1.687153
1.7837023,1.5630317
1.918845,1.5280312
1.8524926,1.5816308
1.7112899,1.5380956
1.7022588,1.5380956
1.8150953,1.583822
1.7849933,1.5137584
1.8733457,1.7237488
1.8542778,1.6688048
1.7467203,1.5168055
1.7809771,1.7474585
1.731543,1.573853
1.9974539,1.5605689
1.9675772,1.5260478
1.8836485,1.5260478
1.7457024,1.7086107
1.7338909,1.7111956
2.0042949,1.5262034
1.9054135,1.7484057
1.7175871,1.7360591
1.7774702,1.7360591
1.8382258,1.6743776
1.7516011,1.6896266
1.9123374,1.5292214
1.6745248,1.6146473
1.7318444,1.5287611
1.7116737,1.6138393
1.7505546,1.6539267
1.9492048,1.6898695
1.9796011,1.7449495
2.0265617,1.6207678
1.9621537,1.5177506
1.8689114,1.5136782
1.807695,1.5627519
1.7763671,1.5385387
1.7393799,1.63085
1.8732603,1.5614103
1.7392046,1.5781685
2.0084074,1.6121101
1.7754439,1.6509117
1.8205776,1.5999868
1.8583895,1.6281285
1.7454364,1.6476952
1.9843012,1.6319773
2.0004292,1.6040351
1.8531175,1.745508
1.7137465,1.6631585
1.9174951,1.6075594
1.8803178,1.5064728
1.9601518,1.5367892
1.8316628,1.7087134
1.735479,1.7132308
1.8614212,1.6967345
1.729443,1.6355156
1.8172585,1.5064703
1.76453,1.5064703
1.9281999,1.6342382
1.7875509,1.6753393
2.0098462,1.7092026
2.0500352,1.6265576
1.9578923,1.6265576
1.7396437,1.5299289
1.9188195,1.7035164
2.059815,1.7396045
2.0442188,1.7396045
1.720294,1.5470175
1.7935009,1.5470175
1.8232412,1.6359363
1.6753051,1.6437001
1.8275261,1.5811071
1.9697568,1.5790257
1.9220886,1.6485648
1.740323,1.5135787
1.984679,1.7166028
1.9141898,1.7166028
1.7891989,1.6001984
1.9501764,1.7430074
1.8846531,1.6079471
1.7197663,1.5635754
1.8625586,1.7475865
1.6801239,1.5620893
1.8719976,1.6927809
1.8797166,1.5348042
2.0155895,1.6844078
2.0532434,1.677903
1.768253,1.658808
1.773182,1.510157
1.7479914,1.5676082
1.8268617,1.677062
1.7130386,1.5311289
1.6816477,1.5311289
