fM,fPt
2.1079848,7.1373296
2.5807278,5.8343263
2.1477463,5.421908
2.1103396,10.176617
2.229079,5.17435
2.0089273,6.9991407
2.2522953,5.1114807
2.3391383,5.1975074
2.1617317,7.0913987
2.0318365,5.838332
2.0650852,5.1811976
2.0959997,5.1811976
2.3689492,6.0628324
2.0606682,6.0208654
2.0044522,5.697121
2.2375078,6.2796354
2.3078127,8.205032
2.229794,5.055011
2.0384548,7.372216
2.4903972,7.3168464
2.1063828,5.0124354
2.0448847,6.238409
2.075044,7.0817533
2.3808446,5.768012
2.1037376,5.914015
2.3819082,5.735974
2.5585704,7.763325
2.2380998,4.906942
2.237742,4.906942
2.3421252,5.655609
2.5465255,9.874875
2.3331103,8.01918
2.1173887,5.852172
2.050903,5.5447793
2.280022,5.0631104
2.2278326,6.544001
2.1225612,5.340658
2.3657622,5.340658
2.0003514,11.931254
2.0136554,13.308925
2.1201394,5.007691
2.1013849,5.5372987
2.0511765,6.0272455
2.384174,5.858202
2.1140127,7.984708
2.1297977,6.9922647
2.341977,5.1339316
2.4520862,7.857999
2.105106,4.94146
2.4432392,5.0495267
2.0673327,6.0849113
2.3905096,7.1843004
2.5901542,11.158361
2.131554,5.7911534
2.0944214,5.0298805
2.0275152,6.350847
2.1035922,6.5012918
2.1423979,5.1504154
2.0705783,5.1475196
2.4981687,8.961574
2.360778,8.454203
2.3672554,5.7580914
2.4128032,5.311077
2.1027536,7.808257
2.3395119,6.7642317
2.4414573,6.2017927
2.3080451,7.1665564
2.239424,8.825304
2.216597,6.5537667
2.1695564,6.9202228
2.1008072,6.5007668
2.1253772,8.371892
2.0643158,8.777062
2.2692544,8.318325
2.56148,8.073626
2.4473224,6.997073
2.1536744,5.9734945
2.0711281,5.258176
2.1748881,7.0015926
2.289692,8.317801
2.3131378,4.909552
2.4922156,7.1837697
2.0918288,5.789791
2.1269836,6.042918
2.1251302,7.7689877
2.1183553,5.9450192
2.5397673,6.258796
2.269058,7.2090473
2.0154839,4.9581895
2.156742,5.411112
2.242427,5.321582
2.1319065,6.5569196
2.1698673,4.865993
2.5092494,7.0825224
2.193474,6.6664815
2.083882,9.909144
2.0541067,8.478757
2.0027397,6.7819467
2.142081,7.7188244
2.0799642,7.3267064
2.3192182,9.085966
2.033288,7.1238647
2.1142867,6.6548386
2.5070045,5.6825776
2.1076546,5.647913
2.1127567,4.8558173
2.038574,4.9111824
2.46017,5.4488344
2.1357176,5.4488344
2.5176914,6.780983
2.1706533,7.2386885
2.3491204,7.9850044
2.3871703,8.60446
2.3281248,8.687346
2.320062,9.614126
2.347829,9.435721
2.2319074,7.3561597
2.1480649,6.0172524
2.3192003,5.6707215
2.2858908,5.2340674
2.3010669,6.340534
2.5119746,5.4171724
2.1357667,4.8899117
2.2519872,4.8899117
2.2889426,6.81082
2.0681226,5.4588246
2.1870568,6.4568095
2.1194093,5.9837093
2.4843783,8.441325
2.0926526,7.1692224
2.073661,6.7436557
2.2354167,6.3166375
2.466752,7.9621634
2.1024308,7.520692
2.3043737,4.999078
2.0949056,5.488101
2.1943572,5.3797016
2.2102752,9.1041765
2.2591393,5.227001
2.2592509,5.4978943
2.017126,7.51526
2.207814,5.596568
2.3155143,7.474968
2.227998,5.0345936
2.1443667,6.1698146
2.27633,5.162203
2.317664,8.671768
2.0467343,6.4070477
2.0160644,4.9739876
2.2569804,9.612589
2.0684104,9.420518
2.2636676,4.840283
2.1125312,6.1226115
2.4802024,6.9138966
2.0255957,7.763631
2.1572664,6.921279
2.4036632,6.691639
2.290308,7.015704
2.1139965,8.166678
2.2849555,7.899328
2.3820384,6.722123
2.2213447,7.5036006
2.1144376,9.580385
2.1098025,5.7951984
2.096412,5.4968596
2.276344,4.9907594
2.4778228,5.15982
2.1464283,7.160215
2.2256954,6.166342
2.3347304,7.6519666
2.2695997,6.7241697
2.4331622,7.8629317
2.2062984,5.52487
2.162409,5.52487
2.0219204,5.1966925
2.4186585,4.900822
2.0362399,5.1811543
2.124533,7.9611106
2.3832603,9.286302
2.1330304,6.791288
2.2639778,4.9071107
2.2720168,6.6628504
2.0275354,4.8319116
2.0109117,7.934422
2.008801,5.29768
2.463474,6.5536942
2.4035187,7.770922
2.2550805,7.770922
2.3567822,6.527557
2.2732332,6.8845468
2.162721,6.346799
2.0551062,5.5049634
2.1512573,5.176591
2.030889,5.176591
2.0837018,5.7751174
2.149279,6.889586
2.1950262,8.17064
2.297954,6.292269
2.1006453,5.6287203
2.1459877,6.055929
2.0579462,5.8761463
2.095504,6.911529
2.1516497,6.57689
2.5336697,6.5602503
2.158634,10.04422
2.0230584,5.006921
2.259667,6.1569347
2.3071923,8.119777
2.251664,4.880708
2.43745,4.9547715
2.152037,6.8633695
2.13168,5.0103936
2.3312085,5.4860554
2.1403742,6.0999603
2.0493498,5.442431
2.084296,5.031589
2.3909562,7.6418295
2.0625165,6.1234446
2.0417142,5.989879
2.3174825,8.52337
2.0105112,6.987866
2.081174,5.255039
2.101887,9.008522
2.0553405,4.97379
2.265805,8.187782
2.267316,7.7562838
2.11615,6.3795404
2.1253936,6.981574
2.0967658,4.9706635
2.423189,4.8369575
2.219444,8.048723
2.3077233,6.285785
2.0526836,5.7862015
2.2069674,6.841466
2.140194,8.190856
2.234614,5.6870465
2.0443127,5.4746876
2.2887282,8.381809
2.034507,6.864389
2.0192409,6.3282404
2.0115526,7.2204022
2.4325268,5.223059
2.4589448,6.400956
2.0807574,6.8501306
2.0886471,8.553699
2.0428329,6.5762086
2.466308,7.428181
2.2958148,6.818525
2.2553968,8.1538515
2.043696,6.817135
2.002497,5.0545917
2.161286,5.2048507
2.3695643,5.9998484
2.1700642,10.132438
2.0797386,10.674062
2.1213875,10.810862
2.3121076,14.276565
2.404326,10.4795475
2.0737796,9.357185
2.0304208,10.035796
2.080483,4.8865414
2.0355926,6.7106094
2.2503855,5.039977
2.519029,6.662858
2.3955677,9.30495
2.030991,5.0311284
2.0387545,6.0500855
2.3253384,7.522221
2.0824723,6.1877475
2.2791345,5.0339484
2.156282,6.870742
2.2948978,8.217026
2.0317287,5.3157706
2.1645174,5.4549665
2.038831,5.1976657
2.3751483,7.0088086
2.0513346,5.5898943
2.0040896,5.1999288
2.427658,4.868899
2.3172994,4.8450065
2.0249488,9.855952
2.1969972,7.914459
2.0306683,4.936037
2.3201008,5.39899
2.4136868,5.2081366
2.5374484,5.151964
2.1340597,5.143057
2.253568,6.4631085
2.3366663,8.394
2.443014,5.920428
2.0593147,9.631541
2.3995562,7.779117
2.4058678,5.537487
2.4066226,5.537487
2.0033464,5.5856276
2.276358,7.867892
2.0811067,8.253429
2.478613,5.3057504
2.1007867,4.912504
2.0678718,6.6705604
2.092245,6.081667
2.0810232,10.490691
2.4322214,8.052841
2.1524484,5.1565213
2.2190344,7.989985
2.0207279,6.564828
2.0431285,8.540457
2.384003,7.9248056
2.3026617,6.358608
2.3352957,6.9938865
2.013913,5.069957
2.2644463,5.027204
2.4748297,6.507021
2.2468462,5.7808127
