fM,fPt
2.308613,3.404915
2.167776,3.4227374
2.133506,3.323249
2.368125,3.341596
2.1224573,3.4039822
2.122378,3.4691865
2.3650172,3.414449
2.2191732,3.3029714
2.4092867,3.4008446
2.185664,3.375438
2.5100904,3.4163504
2.4320605,3.4339292
2.1396213,3.3358743
2.356773,3.4045663
2.2205396,3.4694767
2.2950213,3.4399817
2.1839588,3.3337402
2.2293372,3.3784518
2.357296,3.3742528
2.1139877,3.4048076
2.1866598,3.3019795
2.2877464,3.3503323
2.2699628,3.4527326
2.1091485,3.4458506
2.1911695,3.315296
2.2350912,3.3045285
2.3149745,3.3374305
2.1524448,3.472768
2.366134,3.4253428
2.3904736,3.4377334
2.341929,3.478334
2.3120515,3.3195744
2.220511,3.3033016
2.201408,3.3033016
2.206896,3.396368
2.276099,3.393734
2.1726568,3.4910307
2.1404128,3.3025415
2.3794491,3.3229923
2.1378622,3.4728067
2.5116181,3.3518324
2.3032875,3.304916
2.2148402,3.448426
2.1336253,3.328093
2.4669247,3.3165426
2.1388352,3.3909504
2.2385602,3.4511428
2.1897042,3.3577788
2.168218,3.4678805
2.2012453,3.44437
2.2967675,3.4738917
2.1884181,3.3059592
2.2843428,3.4398594
2.5258944,3.4902022
2.1970754,3.410509
2.2213972,3.4068882
2.268191,3.3249338
2.3913188,3.402596
2.454635,3.4473126
2.3758898,3.3936834
2.3865995,3.3347843
2.1663527,3.4214485
2.19295,3.4061942
2.4037325,3.456958
2.403691,3.456958
2.2556658,3.4072943
2.16754,3.3854542
2.1339462,3.3854542
2.3892953,3.48341
2.3264499,3.471509
2.1590643,3.3425844
2.2020285,3.3095217
2.4950385,3.4394689
2.1442478,3.3020492
2.101217,3.3149924
2.1995518,3.3197927
2.1572282,3.3426585
2.2348177,3.3283617
2.1008503,3.428801
2.1424832,3.478623
2.1305645,3.3251374
2.1260524,3.3021166
2.2362397,3.3689494
2.1090922,3.323549
2.206854,3.300064
2.2135377,3.4585807
2.1904674,3.4102383
2.281328,3.391203
2.3060942,3.31419
2.4463234,3.314247
2.3798063,3.4842708
2.2822254,3.3246422
2.3982954,3.4878235
2.116012,3.4201343
2.1231992,3.452576
2.5110579,3.4925728
2.4300632,3.306516
2.1774693,3.3537037
2.152291,3.3630304
2.1625295,3.4818158
2.1128144,3.4909773
2.2821407,3.3067706
2.178701,3.4473941
2.4517732,3.394975
2.4694955,3.3185089
2.135401,3.4014027
2.4314368,3.377815
2.2051132,3.449352
2.2989302,3.3038952
2.3218973,3.355684
2.3312058,3.3101296
2.479894,3.3078735
2.292132,3.4483128
2.2819488,3.3004951
2.4098485,3.3213868
2.271569,3.4143922
2.186947,3.4311435
2.198285,3.4984672
2.1206381,3.3577335
2.1369305,3.388607
2.3453588,3.4209955
2.1747873,3.4793055
2.2021537,3.3028378
2.1147187,3.3045666
2.2730014,3.3750377
2.3790371,3.3125675
2.2339401,3.3628476
2.2242486,3.3223472
2.3844373,3.4402273
2.1848717,3.3661268
2.2062778,3.364001
2.28955,3.3158803
2.1546357,3.301102
2.1555514,3.3027248
2.2563422,3.3224394
2.244214,3.3685243
2.1585617,3.3809104
2.1525378,3.3554814
2.1091921,3.415056
2.4691699,3.3317332
2.3330965,3.4737012
2.2533233,3.341881
2.1691308,3.4125462
2.2050438,3.3906298
2.1083112,3.4688833
2.5317621,3.3418074
2.2742822,3.3247519
2.4614666,3.4015613
2.4609222,3.311294
2.1459978,3.3964148
2.1367834,3.438172
2.1247394,3.3623226
2.3695667,3.4397929
2.2285016,3.4003286
2.2928245,3.4066803
2.2962377,3.4652805
2.5484982,3.370111
2.461591,3.373515
2.1598837,3.4938262
2.27799,3.3016825
2.332021,3.391754
2.4081757,3.4358795
2.4335606,3.377557
2.2240071,3.4952242
2.3757694,3.4024112
2.1281765,3.4863908
2.29994,3.3391416
2.1444948,3.463861
2.2404568,3.4208422
2.107591,3.3087783
2.2180693,3.4111698
2.3337705,3.4764185
2.2173977,3.3232148
2.309242,3.3594785
2.3530273,3.3172896
2.3517556,3.352258
2.5085397,3.3149278
2.1915622,3.496158
2.234417,3.4133143
2.521678,3.4957519
2.3327541,3.3345344
2.325059,3.4386275
2.1002884,3.4211607
2.3666914,3.4652822
2.2128747,3.3559391
2.1598825,3.344522
2.101949,3.3872948
2.1307418,3.4168346
2.2233264,3.4362004
2.2606595,3.3253798
2.4004886,3.4971683
2.2078464,3.3304894
2.2749805,3.4471421
2.171178,3.4737988
2.2351506,3.3694794
2.116223,3.4176729
2.3798172,3.3956516
2.1861453,3.4131782
2.1052654,3.3132026
2.1800058,3.330683
2.1298482,3.3354824
2.3256853,3.4298503
2.1953933,3.468952
2.3491051,3.3560078
2.132225,3.4990618
2.509627,3.3910255
2.4457808,3.3910255
2.1625545,3.3094146
2.1064303,3.4577768
2.2794187,3.4775686
2.1182227,3.4468565
2.435945,3.3039763
2.117742,3.4357219
2.1640172,3.3360353
2.4759147,3.3671513
2.1072185,3.358833
2.1076994,3.4388466
2.1521623,3.4868317
2.4847367,3.3613288
2.301214,3.3073685
2.5493653,3.372431
2.1337254,3.4974365
2.4814563,3.4827168
2.1773415,3.4255908
2.2936215,3.3621573
2.1576197,3.3700306
2.2357998,3.4436703
2.4845996,3.446928
2.1413262,3.4015892
2.2986674,3.3948693
2.428205,3.3948693
2.3077865,3.3126135
2.3511543,3.464869
2.5162265,3.4676254
2.1154366,3.3736932
2.260707,3.4257903
2.200412,3.462419
2.1932676,3.3091972
2.1071594,3.4840753
2.3646927,3.3147323
2.2973835,3.3997867
2.1557276,3.4866438
2.3323917,3.324571
2.151186,3.4668844
2.1389487,3.370187
2.139526,3.4074872
2.4803421,3.430314
2.2789605,3.4465113
2.5168588,3.3549612
2.1406457,3.339244
2.432364,3.4092853
2.1406913,3.3761628
2.3564408,3.3312047
2.278045,3.3772001
2.440519,3.4457417
2.3764157,3.3574295
2.2300081,3.4975119
2.1733441,3.3318675
2.1440818,3.4916725
2.5147715,3.4483247
2.50113,3.3733873
2.1416411,3.3932548
2.1765387,3.39371
2.108668,3.461693
2.1793482,3.3595824
2.2967255,3.487687
2.4809022,3.492242
2.291031,3.3789499
2.1045132,3.364049
2.1250908,3.329279
2.2684932,3.4928713
2.424889,3.4756293
2.2994905,3.3562703
2.3772786,3.3545833
2.1475537,3.421186
2.4322622,3.3733773
2.1831086,3.3952065
2.5351205,3.3084042
2.4303944,3.3293617
2.402332,3.4070206
2.4253552,3.3209212
2.3792148,3.3459773
2.4764555,3.3095715
2.1835546,3.4081752
2.407402,3.3676813
2.2972999,3.4159071
2.3669631,3.4695823
2.236309,3.3870268
2.1131473,3.3708432
2.3921742,3.4115098
2.1086206,3.4021647
2.1633997,3.489848
2.4025598,3.3839931
2.5103152,3.40352
2.125696,3.448995
2.5054243,3.4885762
2.412461,3.4217706
2.150902,3.4087577
2.3785024,3.3429837
2.132777,3.4051416
2.197051,3.3564112
2.1277108,3.4711285
2.3201265,3.4249184
2.3631392,3.4300911
2.1984572,3.3258421
2.1064858,3.4530518
2.436117,3.3196325
2.4928427,3.319896
2.2879379,3.4889557
2.1335657,3.4128819
2.418445,3.3751721
2.3683064,3.3812723
2.2141516,3.3812723
2.1030037,3.4056103
2.1124775,3.4381874
2.3492053,3.4797604
2.339268,3.4996536
2.5039463,3.4276748
2.1590393,3.44532
2.2652142,3.3519158
2.350286,3.4989336
2.2663953,3.3661776
2.1148841,3.3511798
2.2637217,3.3655
2.1722798,3.308017
2.14193,3.485234
2.1568584,3.480829
2.1915925,3.3723657
2.4179354,3.4664416
2.2235515,3.4741871
2.125815,3.3453436
2.4686356,3.4636047
2.3220336,3.3148263
2.1463544,3.3807828
2.1590245,3.462161
2.3868732,3.3380759
2.2084615,3.3091967
2.165547,3.3564765
2.267971,3.3519828
2.2604623,3.3022673
2.1132581,3.354814
2.1112454,3.4317875
2.320071,3.381053
2.4240954,3.4393706
2.349109,3.459488
2.186627,3.3460426
2.1454787,3.3782692
2.537149,3.32873
2.1065605,3.3792634
2.2273195,3.3730323
2.3223152,3.3746185
2.286483,3.4776764
2.1009603,3.4751441
2.4863646,3.329508
2.2085075,3.4707017
2.1470976,3.49246
2.3159423,3.4948173
2.2962828,3.4953449
2.203253,3.4093795
2.3152726,3.4162805
2.4305513,3.4472609
2.3829038,3.3931098
2.252482,3.3603854
2.3631897,3.3051019
2.2297838,3.3941658
2.103748,3.3712776
2.264769,3.3106358
2.2490985,3.3008265
2.2638342,3.457219
2.3683202,3.3067174
2.2650836,3.3169498
2.2113202,3.4046407
2.3243725,3.330882
2.1590328,3.398885
2.1468658,3.3377204
2.1245322,3.4367747
2.2680278,3.450405
2.5131721,3.4274263
2.2502754,3.4566238
2.2587042,3.472751
2.288322,3.4384382
2.2992558,3.301218
2.426605,3.382639
2.358639,3.3599362
2.2140505,3.4205775
2.2938151,3.4969418
2.3430073,3.4443069
2.360822,3.4352627
2.4791737,3.3072586
2.1877112,3.4441087
2.5347664,3.4704678
2.1779826,3.4838047
2.1059294,3.3587835
2.1022859,3.360029
2.271499,3.4040947
2.31826,3.3514378
2.2834432,3.3173232
2.2249522,3.3282397
2.127424,3.379988
2.4180443,3.4442983
2.211606,3.4589417
2.1624787,3.3840609
2.384812,3.4706538
2.224792,3.4348445
2.3060083,3.4423807
2.4941776,3.33048
2.1943562,3.3310812
2.416985,3.3101172
2.300973,3.3207707
2.1932518,3.3386571
2.271101,3.3747852
2.2423985,3.411461
2.1656182,3.3929229
2.354068,3.3206043
2.1487775,3.33779
2.314188,3.3828456
2.3316402,3.3686929
2.5034199,3.4253633
2.43339,3.354232
2.1675553,3.459365
2.295443,3.4070623
2.2477431,3.3398018
2.217786,3.3552747
2.389715,3.478677
2.3096175,3.478677
2.183587,3.3320596
2.3072503,3.4861119
2.2685225,3.3589587
2.1452796,3.3919837
2.1751184,3.30573
2.2228591,3.426071
2.1760073,3.3718917
2.5110428,3.3939593
2.173827,3.4097147
2.1585524,3.3340304
2.131653,3.3340304
2.2727716,3.361905
2.1968932,3.4017923
2.5381577,3.3635476
2.4789913,3.3784606
2.1659987,3.4896052
2.4579496,3.3157554
2.169063,3.3321505
2.365001,3.4920661
2.1262918,3.361058
2.1933484,3.4953527
2.1869845,3.392326
2.481949,3.4829435
2.2266207,3.407908
2.116877,3.472873
2.1086373,3.4609988
2.5184553,3.4271128
2.303682,3.3312893
2.2672925,3.4588058
2.4712613,3.4824224
2.3481529,3.3456526
2.1805277,3.4451177
2.123055,3.4178126
2.5261953,3.3188062
2.2215362,3.3959436
2.1814528,3.3270545
2.3711646,3.478375
2.2057786,3.3438075
2.173148,3.3569295
2.5086312,3.337177
2.2459052,3.3556416
2.312084,3.4584153
2.254027,3.3157504
2.3084393,3.4854681
2.3745403,3.3065162
2.2753808,3.4519603
2.1054974,3.477828
2.1932325,3.3445303
2.2469785,3.4206338
2.1349556,3.4605608
2.2810652,3.4578426
2.1402843,3.4284647
2.1169171,3.4897048
2.1222875,3.4819286
2.1566818,3.3938158
2.4046698,3.4942737
2.3802967,3.4190886
2.2762387,3.4175408
2.1132817,3.4662218
2.3307226,3.3677227
2.2755098,3.3819995
2.2872372,3.4556096
2.1671011,3.3580682
2.3942368,3.494895
2.30226,3.4271007
2.178565,3.4555962
2.1760132,3.4045515
2.2403915,3.4557803
2.1338613,3.375708
2.2829542,3.4973142
2.518509,3.30026
2.1205697,3.4246259
2.2255533,3.43041
2.3207614,3.3680694
2.325029,3.4257333
2.1345625,3.3300946
2.4329884,3.3335247
2.1992645,3.3596056
2.3779278,3.375862
2.3248477,3.4889286
2.3492265,3.3349419
2.1433072,3.4065175
2.1040862,3.435299
2.3191056,3.3534977
2.1725135,3.3415153
2.1126049,3.4154942
2.2021964,3.328648
2.477755,3.4149654
2.126548,3.368887
2.1269884,3.4776595
2.3644943,3.4100828
2.1333494,3.4589512
2.1079612,3.3673067
2.10888,3.4862695
2.2493114,3.4487607
2.1429133,3.3097892
2.209004,3.496021
2.4863813,3.3932152
2.2914405,3.3437822
2.2796311,3.4185348
2.120836,3.4820173
2.244028,3.3831348
2.373712,3.48108
2.2634382,3.3347335
2.3966873,3.3809574
2.1954122,3.4552083
2.1831532,3.4601622
2.2599041,3.4155524
2.1178694,3.357453
2.2283359,3.4162025
2.26836,3.444146
2.1606944,3.363552
2.3827937,3.358616
2.4973514,3.3195517
2.2487726,3.3487563
2.394145,3.3205774
2.4823947,3.4307792
2.1479132,3.485054
2.138015,3.4093118
2.2061062,3.3127985
2.337862,3.4171362
2.3468134,3.3335714
2.1897838,3.359322
2.4663086,3.4112113
2.1842551,3.3100362
2.4362159,3.3705761
2.1094544,3.3416438
2.2830958,3.3953428
2.2520282,3.4749062
2.2967334,3.3572109
2.1556766,3.3937798
2.3308809,3.303711
2.1216135,3.474176
2.2399926,3.4352453
2.472455,3.4319513
2.1351216,3.3888984
2.3200836,3.3689017
2.1861434,3.3989427
2.1967278,3.3435557
2.1953464,3.375302
2.45605,3.4330945
2.4866223,3.310405
2.3415205,3.3197312
2.409281,3.4789457
2.3783236,3.4303079
2.10203,3.3916922
2.2376585,3.456036
2.4759066,3.3736684
2.3868153,3.3736684
2.4273868,3.4173565
2.1794033,3.4611146
2.2207224,3.3261461
2.1629364,3.4203436
2.1731899,3.3556178
2.1314397,3.3522463
2.2174509,3.3751981
2.3591406,3.3479247
2.1057787,3.458992
2.3883476,3.316972
2.4436538,3.370848
2.5470161,3.3937836
2.3565073,3.4507828
2.2345514,3.320264
2.1365597,3.4635985
2.4735124,3.3399684
2.1041765,3.429736
2.2216737,3.377926
2.1561232,3.4036977
2.190236,3.3997586
2.5430372,3.419402
2.4771905,3.4810138
2.3601453,3.3778026
2.1385267,3.361197
2.1680799,3.4558458
2.1941626,3.370044
2.4331892,3.4913323
2.4184356,3.3744953
2.1592853,3.3005064
2.3753343,3.3174942
2.111117,3.493399
2.1767824,3.4406629
2.26951,3.3836157
2.1207907,3.4726303
2.210525,3.4865308
2.240238,3.3760324
2.2961147,3.3554766
2.189942,3.3923004
2.3205893,3.4639096
2.2886317,3.3544593
2.2191556,3.3529453
2.1409144,3.382193
2.2358782,3.4959495
2.1979241,3.4541688
2.2373495,3.3124657
2.4793773,3.331155
2.1322544,3.4868474
2.2345312,3.4699225
2.4105306,3.33056
2.320735,3.4953976
2.1238184,3.3396363
2.1976466,3.3464258
2.5036097,3.412141
2.2915893,3.4747756
2.1483684,3.4894638
2.1382687,3.4576719
2.127207,3.423191
2.518605,3.3270602
2.4619055,3.4214592
2.3631506,3.39367
2.1353612,3.498028
2.1540911,3.4604013
2.4268858,3.376332
2.438124,3.4206657
2.27268,3.3276613
2.321412,3.3130746
2.1013203,3.4304993
2.2825902,3.460064
2.1334546,3.4530106
2.370633,3.4650831
2.431609,3.4699214
2.1034567,3.4939897
2.5145082,3.4681425
2.2217193,3.3181965
2.1915343,3.3346143
2.4392364,3.3218746
2.1053388,3.4348075
2.3667152,3.319601
2.313429,3.4644935
2.2944384,3.37258
2.1311142,3.304835
2.4478946,3.408216
2.18635,3.4468813
2.1037202,3.4233665
2.422079,3.4183898
2.1363869,3.3300028
2.1566002,3.3703282
2.5189667,3.4167824
2.500912,3.3044622
2.1441975,3.4231086
2.2234864,3.326466
2.4933739,3.490862
2.3236253,3.368028
2.204259,3.327268
2.1069417,3.4793458
2.141747,3.3747706
2.479777,3.34718
2.1085293,3.4748168
2.1351662,3.3049405
2.2839289,3.309129
2.2479644,3.44781
2.39209,3.3158958
2.4873374,3.490071
2.1263711,3.4663837
2.1021688,3.4089456
2.3541746,3.3673608
2.1307678,3.320317
2.2131374,3.402261
2.1766524,3.4208627
2.4194782,3.3855653
2.2420115,3.4943962
2.196931,3.392781
2.3209941,3.3607686
2.1747973,3.438687
2.1787877,3.4745224
2.1014712,3.4237013
2.3258972,3.4750829
2.166186,3.3027875
2.3791602,3.4673107
2.427217,3.3288195
2.1164649,3.4773312
2.3666594,3.4013069
2.519471,3.3916903
2.1234176,3.425798
2.1226938,3.305181
2.1412883,3.3532202
2.109728,3.4960322
2.2775066,3.4393106
2.1153488,3.4061136
2.103368,3.3982103
2.36719,3.3705812
2.1098807,3.399955
2.12364,3.3108013
2.228981,3.4464016
2.14049,3.4290864
2.2821112,3.402312
2.3393188,3.4619346
2.1668344,3.4103043
2.231347,3.4052591
2.1683877,3.3388476
2.132104,3.4491594
2.1745477,3.4129083
2.175268,3.3801534
2.5161297,3.3772097
2.4288938,3.3772097
2.1065881,3.3833768
2.388415,3.4859216
2.212105,3.3396714
2.1097524,3.385978
2.266951,3.4079633
2.153605,3.3857248
2.1186898,3.4167383
2.4417193,3.4719646
2.2225742,3.411357
2.1940954,3.3288162
2.1326473,3.43941
2.4434884,3.389132
2.1759672,3.4288018
2.5017793,3.459643
2.3478093,3.4107096
2.1116862,3.3418174
2.2589123,3.3275945
2.2271092,3.3418875
2.1852834,3.416091
2.3681278,3.4479003
2.2799492,3.3797028
2.48003,3.3861437
2.5005534,3.3840892
2.107109,3.337762
2.301717,3.4052176
2.1494057,3.3925972
2.1171434,3.3977585
2.1326149,3.41817
2.300741,3.445867
2.2961397,3.3721983
2.112915,3.3182132
2.5195427,3.3626409
2.244091,3.467268
2.2315724,3.3224285
2.4292967,3.4298353
2.4411132,3.3310218
2.2831414,3.328067
2.100248,3.4285045
2.1212857,3.4478612
2.2288625,3.3518927
2.4113479,3.4175525
2.2916136,3.4987009
2.1823268,3.3938434
2.1094713,3.3938434
2.297718,3.3538713
2.4908302,3.4664726
2.3480144,3.3379653
2.418013,3.4201086
2.1290984,3.3475845
2.1258385,3.4066424
2.4029858,3.3693113
2.122612,3.3637614
2.3860376,3.486382
2.2969408,3.3117216
2.4371724,3.4001539
2.1410558,3.4018836
2.4947088,3.4617362
2.2533493,3.4245398
2.2076616,3.436253
2.2832117,3.4175596
2.3315287,3.3566558
2.1708539,3.3901742
2.352157,3.424174
2.4271495,3.3071778
2.121999,3.337775
2.3839579,3.434205
2.520498,3.3033826
2.1363611,3.3561747
2.2876382,3.4773378
2.4132273,3.4537604
2.2316818,3.370293
2.1060948,3.3796098
2.2423348,3.4015698
2.210327,3.4070203
2.177981,3.3603704
2.1948948,3.3863907
2.1540153,3.3772945
2.25819,3.4798741
2.4250255,3.3673248
2.100223,3.4485853
2.3023765,3.376163
2.1922371,3.3003604
2.3891935,3.4283469
2.4996414,3.3748212
2.237373,3.4112387
2.3805413,3.3093493
2.116324,3.4681482
2.1041949,3.3537776
2.3247824,3.4182887
2.3557873,3.4100487
2.2895126,3.3963823
2.3434684,3.4601893
2.2549984,3.4346833
2.3222342,3.3041606
2.190134,3.4303372
2.4072778,3.414387
2.433207,3.4404094
2.13097,3.4943929
2.1951756,3.4094756
2.2956464,3.3307931
2.1339107,3.3367453
2.2898953,3.3366854
2.37487,3.4199352
2.151781,3.30926
2.2118793,3.3484278
2.4382746,3.3311875
2.198228,3.4130194
2.3281586,3.4654212
2.4570205,3.4654212
2.1782837,3.414488
2.2831154,3.4664547
2.33783,3.4259787
2.3550293,3.4865024
2.4705102,3.4435341
2.5265439,3.35443
2.1303375,3.3611743
2.172457,3.3126667
2.2807457,3.43514
2.281959,3.4138522
2.2032301,3.4216642
2.2373712,3.4973762
2.1173275,3.3959084
2.182365,3.4260218
2.2739177,3.360211
2.343405,3.485321
2.1465602,3.330351
2.252058,3.3267355
2.140887,3.4166496
2.1733296,3.4789283
2.1161454,3.329624
2.5452766,3.382154
2.1395688,3.425222
2.380963,3.4138944
2.3696682,3.4822438
2.1421154,3.3677492
2.3003037,3.412809
2.35635,3.4419277
2.5248833,3.3226874
2.1643891,3.4238584
2.1702108,3.4398513
2.1672401,3.424862
2.1611805,3.424862
2.1715772,3.490801
2.2950766,3.3542457
2.2240822,3.4613395
2.3310165,3.352583
2.4716163,3.4746475
2.1714094,3.4731576
2.1053984,3.4558916
2.423603,3.4684563
2.2696323,3.4924738
2.3096375,3.3255248
2.4528115,3.3997226
2.1160488,3.3468218
2.3611574,3.3118842
2.158752,3.472032
2.384647,3.4199958
2.3153439,3.3683784
2.298107,3.399653
2.3078923,3.3423889
2.118132,3.459888
2.2619681,3.316665
2.1509616,3.326347
2.3715932,3.3864007
2.302781,3.3881161
2.2903311,3.3146474
2.523393,3.4629662
2.1034403,3.4404156
2.1729274,3.3945494
2.1091,3.3969307
2.5170574,3.4485064
2.278675,3.4149592
2.3013785,3.3164258
2.2653441,3.454162
2.1598938,3.4932318
2.1829135,3.3960114
2.3837354,3.3256733
2.4287763,3.3245661
2.106474,3.3952336
2.2474306,3.3818612
2.2927377,3.4864345
2.2534902,3.357975
2.1150074,3.3230286
2.3169184,3.382432
2.40076,3.4659688
2.4251788,3.329618
2.118705,3.307137
2.265934,3.4164526
2.1459665,3.3851361
2.1236465,3.4134216
2.4991522,3.430533
2.1340039,3.4223325
2.497137,3.4341419
2.1092198,3.3865929
2.3525293,3.4976804
2.3791478,3.4230623
2.2867799,3.4777486
2.2651846,3.448154
2.5386758,3.3345463
2.1232464,3.3902898
2.322226,3.418282
2.1847672,3.323611
2.2034197,3.3901598
2.4830327,3.425197
2.2026885,3.4326644
2.2708187,3.3606105
2.2401564,3.4681091
2.519891,3.3067245
2.3792782,3.3388948
2.1565652,3.353422
2.109746,3.4038403
2.34913,3.3408127
2.2443104,3.3712397
2.2671402,3.3837302
2.2148616,3.4364307
2.1850364,3.3316767
2.270191,3.302062
2.2504368,3.3447626
2.3729103,3.4603164
2.243202,3.4516988
2.1544044,3.3375375
2.2964323,3.3776457
2.182694,3.3784075
2.1073244,3.3781872
2.1506732,3.3805544
2.5005634,3.3479016
2.437282,3.342947
2.116173,3.4770405
2.1512346,3.446482
2.2493322,3.462427
2.2164335,3.4755168
2.4073367,3.3957152
2.1976554,3.3763523
2.2824988,3.3957956
2.3888135,3.3502169
2.5442555,3.4477563
2.247489,3.303936
2.2637417,3.303936
2.3653257,3.3719518
2.368819,3.452827
2.3324785,3.4549913
2.1813626,3.4090133
2.2935736,3.4637418
2.118295,3.3214855
2.1576457,3.4380128
2.1369028,3.3332164
2.5159688,3.4484222
2.22509,3.4124548
2.1613455,3.319375
2.169192,3.349739
2.5264971,3.3173378
2.1011372,3.373759
2.235839,3.4025517
2.3933303,3.340572
2.1457906,3.3997474
2.3557308,3.326754
2.2366607,3.427669
2.2815201,3.3984087
2.1107738,3.3404086
2.2799,3.448327
2.129001,3.4164262
2.4441378,3.310086
2.2126877,3.441357
2.16963,3.304155
2.1145084,3.4250898
2.4287517,3.375523
2.1409664,3.4477477
2.139835,3.3685844
2.2599618,3.4716911
2.2201755,3.495143
2.5097687,3.497785
2.4936836,3.3138745
2.2952998,3.402714
2.1857402,3.3172996
2.5274382,3.4835136
2.2229316,3.39711
2.292749,3.4729087
2.1389406,3.4806936
2.1266074,3.3018553
2.2070465,3.4214032
2.4663336,3.3661485
2.220845,3.320698
2.27063,3.364653
2.2644746,3.333623
2.242539,3.4598546
2.198798,3.4573224
2.3762124,3.3620436
2.212713,3.4288692
2.1049368,3.4270356
2.4267926,3.3773983
2.2416933,3.4124827
2.534079,3.3545246
2.1091728,3.4668493
2.3916364,3.478825
2.4655118,3.3120756
2.2014682,3.3544633
2.297618,3.4073877
2.4412696,3.4689646
2.1067023,3.402954
2.2237446,3.420094
2.1686106,3.4657817
2.430804,3.4178698
2.1249096,3.4468503
2.1000772,3.4314082
2.4473448,3.4958818
2.337853,3.455079
2.3184044,3.407648
2.1396813,3.363214
2.3045034,3.4833913
2.2774544,3.3734453
2.3702388,3.3831427
2.4471815,3.4163232
2.5041943,3.4048014
2.5420332,3.3674064
2.1515422,3.4081528
2.2204742,3.3199198
2.3385887,3.3935375
2.1417236,3.47524
2.4710991,3.3449736
2.2111735,3.328158
2.1229262,3.4136343
2.101556,3.3561666
2.531013,3.3588555
2.3059385,3.327658
2.1501422,3.3580065
2.4423475,3.479817
2.166999,3.450537
2.1208034,3.3385327
2.3988523,3.4935608
2.1198323,3.3189902
2.4514217,3.3677356
2.279553,3.3386211
2.441773,3.3573956
2.3774061,3.3322203
2.4886637,3.4043832
2.3208578,3.4187305
2.1305902,3.469438
2.3911042,3.4415967
2.1081688,3.332529
2.3451488,3.370506
2.2572064,3.4654992
2.2777886,3.4020438
2.2464845,3.341949
2.2210462,3.3378615
2.3738663,3.3169217
2.1022925,3.3254929
2.3434482,3.418813
2.2270765,3.3721886
2.447871,3.3213322
2.3069742,3.301832
2.1392124,3.4963632
