fM,fPt
1.8792154,1.9611515
1.7909405,1.9611515
1.8845999,1.837351
1.78886,1.8667878
1.8398591,1.7948599
1.6881886,1.9373529
1.862934,1.8204671
1.7234147,1.8172956
1.8730199,1.8189782
1.9341682,1.8189782
1.6981674,1.8392491
1.7062554,1.9855293
1.6877846,1.9855293
1.775372,1.8082258
1.9009844,1.9639008
1.8690568,1.8184503
1.7195152,1.9780133
1.6745805,1.9289798
1.9591674,1.8526889
1.7083358,1.8925091
1.6739248,1.9082352
1.8512338,1.7907999
1.6935841,1.9193238
1.8733655,1.7597294
1.8598485,1.9044099
1.9380424,1.9921112
1.8855022,1.9180014
1.9982054,1.9180014
2.0365665,1.9510942
1.8145328,1.9289212
1.8822831,1.9115847
1.9956899,1.8241321
1.9547248,1.7542306
1.9616185,1.8861612
1.8804549,1.8861612
1.6772616,1.8682306
1.6946534,1.75098
1.6734424,1.9728677
1.7401431,1.9509196
1.9568484,1.8441523
1.7577951,1.8889226
1.677759,1.9488806
1.763185,1.9595649
1.6779412,1.9595649
1.815702,1.9020115
1.7298967,1.879114
1.8477751,1.9336432
1.9286467,1.9288504
1.902988,1.9288504
1.7207721,1.8006254
1.8629587,1.9341054
1.8311747,1.7876481
1.7786052,1.9728444
1.809556,1.9806126
1.7417058,1.9724368
1.8479755,1.7886938
2.039027,1.832115
1.8128455,1.8300527
2.0004272,1.913957
1.8906201,1.9118062
1.8167124,1.9118062
1.9186363,1.8492603
1.7168674,1.8769028
1.7399167,1.76924
1.8526552,1.8884691
1.8062629,1.9871418
1.8076926,1.9424587
1.9584638,1.7786404
1.8586434,1.8372583
2.0256476,1.9555184
1.9975206,1.9555184
1.8056296,1.9140321
1.7410549,1.9276919
1.689094,1.8192601
1.6709745,1.9290515
1.9237242,1.8850365
1.8172842,1.9446019
1.7079691,1.8966466
1.9124502,1.9115701
1.6942298,1.770307
1.8892082,1.8401686
1.7249453,1.7658687
1.8926015,1.8901267
1.7060944,1.9768835
1.7074559,1.9166468
1.8833416,1.7970953
2.032661,1.9967078
1.7226118,1.7564588
2.0017116,1.7861284
1.7351422,1.9898813
1.7414066,1.7861985
1.718,1.9645134
1.7370524,1.7734456
1.7400868,1.8361529
1.6965377,1.9415294
2.0489676,1.9251083
1.9394116,1.9251083
1.846,1.9034549
1.7558064,1.9034549
1.8194957,1.7871265
1.8715208,1.9131193
1.9360441,1.9114466
1.844424,1.8062043
1.8297064,1.8523256
1.779989,1.9112874
1.7549028,1.8224517
1.910334,1.9668918
1.8478537,1.9668918
1.7537999,1.9699159
1.8597114,1.8376862
1.815293,1.8221633
1.687086,1.773261
1.8370755,1.7609129
1.7363969,1.9534303
1.9253957,1.9373585
2.0327938,1.9671347
1.730459,1.7633709
1.7213106,1.966454
1.9112124,1.8915418
1.6887622,1.8370591
1.9179977,1.8107672
1.8596128,1.968455
1.9075947,1.9186352
1.8842524,1.918281
1.7576894,1.8596077
1.6893234,1.975941
1.8615413,1.9712105
1.8881717,1.7559617
1.8179326,1.7620567
1.7211653,1.8194082
1.7771996,1.8648707
1.7015169,1.885873
1.7419884,1.7695378
1.8153166,1.951432
1.8174915,1.7542851
1.9905018,1.9007124
1.7181557,1.769642
1.9608663,1.994997
1.9712739,1.7525473
1.7125301,1.8687805
1.9772345,1.9211757
1.82952,1.7707021
1.9062825,1.9220157
1.90842,1.8398288
1.9087427,1.8735992
1.8221483,1.7613354
1.9828697,1.8864444
1.8452228,1.9601545
1.7560242,1.9601545
2.002282,1.8516492
1.6837114,1.7777996
1.6791204,1.9708304
1.7350848,1.9479797
1.8986447,1.7866676
2.057388,1.9640778
1.9819374,1.9640778
2.0292802,1.7756258
1.7758924,1.8235159
1.7970384,1.8208598
1.8745315,1.8208598
1.8770173,1.9516813
1.8496375,1.953732
1.6765938,1.7551327
1.744993,1.7870038
1.8148779,1.7512536
1.7854575,1.8460603
1.8299023,1.8460603
1.8170787,1.8986673
1.9931113,1.861216
1.7660543,1.9199785
1.9667618,1.7884487
1.8742539,1.7884487
2.0313907,1.8510106
1.9164299,1.8672605
1.8493121,1.9264846
1.6855497,1.9077841
1.7045772,1.9308676
1.7267778,1.9308676
1.8499986,1.8957918
1.6751891,1.8334231
1.8413371,1.9088544
1.8367882,1.8404324
1.8202131,1.9770051
1.874057,1.9770051
1.8962208,1.8447887
1.7106842,1.8721925
1.9989345,1.8937365
1.7189007,1.9474831
2.0223782,1.9203162
1.821146,1.8654782
1.673041,1.9538418
1.8312712,1.8795756
1.6793932,1.8513677
1.8520992,1.9848747
1.9248009,1.7971278
1.7857009,1.7971278
1.738746,1.9864242
1.9244351,1.9962072
1.6759973,1.8678259
1.8083562,1.9256986
1.9481406,1.884116
1.8701019,1.884116
2.0556004,1.8931608
1.8594074,1.9452004
1.9226019,1.8023318
1.9038578,1.8771473
1.8988543,1.8771473
2.0413477,1.758401
1.8814597,1.8353504
1.6719437,1.7783961
1.8272367,1.9254018
1.7623771,1.992521
1.6902894,1.7658229
1.7195898,1.7900764
1.7426512,1.9990779
1.7289765,1.909606
1.7844117,1.7586327
1.9150556,1.8404751
2.0359416,1.8404751
1.6745148,1.9463153
1.8000839,1.9463153
1.7754639,1.927637
1.8179197,1.9380755
1.788936,1.9380755
1.6733803,1.9187037
1.8347188,1.9108787
1.7846452,1.7699279
1.8244483,1.9837608
1.723816,1.8027513
1.6942203,1.9620799
1.8444477,1.8888175
1.6789713,1.8716744
1.7751708,1.9104089
1.7866485,1.8847202
1.6942754,1.9080554
1.8637384,1.9516255
1.8349601,1.9700537
1.8916278,1.7892694
1.8903581,1.927314
1.6942202,1.9611033
1.8865262,1.8786535
1.9323463,1.9028956
1.7347867,1.7676715
1.8555145,1.8783439
1.7184538,1.9152412
1.7413893,1.9473646
1.6814325,1.9286784
1.7790908,1.9140478
1.7616527,1.9963809
1.697061,1.7587007
1.9490525,1.9893492
1.8309011,1.963183
1.7418138,1.9769747
1.7130513,1.9769747
1.8552418,1.9605635
1.6929022,1.8322703
1.8615912,1.9275376
1.8888844,1.9275376
1.695822,1.8654953
1.7192817,1.9598765
1.8416213,1.7549168
1.9733114,1.8274181
1.6796345,1.9896209
2.012887,1.9955863
1.7779509,1.8291527
1.8428903,1.8291527
1.8255836,1.8107417
1.7679757,1.8628086
1.8657053,1.8905277
1.8414594,1.768999
1.7302358,1.8506099
1.9744588,1.8924477
1.7488573,1.9669387
1.7662461,1.8606267
1.77771,1.7682813
1.7834253,1.7843012
1.9473716,1.7961568
1.8826733,1.8660609
1.816414,1.9988936
1.7430589,1.8594418
1.8296103,1.866125
1.8942715,1.8068613
1.7884054,1.9106709
1.746037,1.8191785
1.8574182,1.8107866
1.718223,1.9030156
1.6728448,1.9469924
1.7137517,1.8881457
1.7168398,1.9345413
1.7497771,1.9627649
1.9697058,1.8858753
1.671625,1.7990024
1.8101513,1.7752639
1.7944713,1.7752639
1.728053,1.8324453
1.8126117,1.8497696
1.7686307,1.8165176
1.7513676,1.8165176
1.8958873,1.8665042
1.7859714,1.9858671
1.6965011,1.7706977
1.7615998,1.7920133
1.8790891,1.9771826
1.737147,1.7702135
2.0469532,1.7946504
1.7735004,1.8909059
1.952114,1.8041606
1.876498,1.8720261
1.8482168,1.7892052
1.9445198,1.7795987
1.9337684,1.8024327
1.9431074,1.8033231
1.7145207,1.823954
1.8207084,1.7644649
1.9895519,1.9884019
2.0257514,1.9444338
1.9657109,1.8655899
1.7211449,1.9437661
1.9518186,1.8726118
1.731238,1.8799101
2.0120966,1.7757565
1.8178618,1.8558816
1.7885962,1.889555
1.9053627,1.849787
1.6911787,1.9353034
2.006734,1.8842704
1.8041517,1.8580343
1.7289046,1.8184903
1.673378,1.8052739
1.837194,1.8177359
1.8894957,1.9965008
2.014407,1.8921372
1.6844527,1.7505654
1.7516686,1.7505654
1.7667174,1.7646244
1.7472031,1.9461037
1.6739306,1.8314809
1.8449932,1.7622882
1.7661083,1.8197786
1.7440131,1.912249
1.8340049,1.8583162
1.9782593,1.884049
1.744006,1.7961704
1.7385426,1.798609
1.7132525,1.798609
1.8470587,1.9174131
1.7736288,1.7719468
1.7446302,1.7719468
1.7399735,1.7937876
1.8437281,1.9393727
1.7736229,1.9695874
1.9880234,1.7516779
1.7590357,1.7841637
1.6996514,1.9917501
1.6979936,1.8396946
1.7529054,1.937994
1.7637421,1.937994
1.6858568,1.9482384
1.954746,1.7569574
1.8372017,1.8583524
1.7403815,1.8583524
1.8061006,1.9786097
1.7735896,1.9786097
1.8946434,1.7704959
1.6916136,1.7968535
1.8481334,1.9581997
1.982642,1.7662648
1.9383544,1.7662648
2.0184836,1.9730079
1.7494401,1.9913567
1.8640082,1.752048
1.7071552,1.7533565
1.777909,1.8712626
1.8249335,1.8712626
1.738446,1.7684293
1.7268913,1.8187226
1.7777222,1.8187226
1.8927032,1.9812249
1.9069449,1.7536039
1.8025484,1.933895
2.0576754,1.9538152
1.9572508,1.965272
1.8658527,1.793095
1.8385426,1.8970714
1.8181988,1.784007
1.9247338,1.972146
1.9630826,1.972146
1.736927,1.9541243
1.710496,1.9905127
1.7334404,1.8700421
1.8015387,1.868963
1.8282921,1.9338826
1.7130219,1.9396228
1.9152511,1.9946748
1.7564317,1.9082637
1.7703305,1.9276984
1.6811084,1.8172389
1.7217598,1.9599216
1.6795049,1.8310457
1.9120924,1.8221147
1.9704628,1.8311462
1.8157773,1.8141494
1.7136292,1.8141494
1.759184,1.8649669
2.0216248,1.8997711
1.8449391,1.9231997
1.8470025,1.992704
1.984043,1.9205962
1.8644936,1.9348736
1.9870578,1.8182806
1.8109399,1.8530148
1.857582,1.9325197
1.831382,1.8082297
1.8754581,1.8205457
1.6769974,1.9853255
1.898729,1.929014
1.811299,1.9636812
1.8607827,1.8770514
1.887504,1.7616938
1.7627665,1.8283187
1.9604168,1.810787
1.9729012,1.8319011
1.991236,1.8802185
1.7668247,1.7795619
1.9858848,1.9300987
1.8760071,1.850913
1.6741551,1.8881702
1.7464998,1.9205903
1.796367,1.9499364
1.6812335,1.9538412
1.8717115,1.9636316
1.6891726,1.9677591
1.801963,1.9677591
1.713223,1.7642242
1.6715474,1.7642242
1.7492145,1.7727059
1.7560694,1.98246
1.8185654,1.9432336
1.8283426,1.8972166
1.7231507,1.8636923
1.8951169,1.8189502
1.9131694,1.9911617
1.698153,1.827746
1.8741381,1.8120041
2.0154858,1.8511341
1.7055844,1.8787701
1.8114438,1.9924071
1.7066783,1.7829028
1.9717343,1.9363469
1.8523073,1.812086
1.7904363,1.9697402
1.702103,1.8145491
1.878995,1.9370502
1.7507596,1.7868282
1.7828779,1.8531631
2.0576494,1.777103
1.9697038,1.7602175
1.8295105,1.7658519
1.7090971,1.825729
1.7975551,1.9497215
1.971919,1.7662932
1.6885806,1.830382
1.8117718,1.7816947
1.8266056,1.758954
1.7740235,1.9210815
1.7344304,1.7940274
1.7227327,1.7649407
2.0459466,1.9935542
1.861704,1.8201349
1.8964806,1.8865823
1.877052,1.7777666
1.8660984,1.7777666
1.8391075,1.816089
1.8220261,1.9690241
2.0032516,1.7846988
1.8375645,1.8024504
1.9693623,1.8771896
1.7365448,1.9840448
1.9337403,1.8410764
1.743247,1.8820837
1.6800888,1.972419
1.8354218,1.9491335
1.8424717,1.918183
1.8452042,1.7706612
1.7437867,1.9962536
1.7363205,1.9668924
1.9828359,1.9508516
1.9012789,1.870765
1.7662224,1.8630668
1.9953173,1.913541
1.8213826,1.8232114
1.761243,1.9692007
1.773824,1.8951162
1.74863,1.9561324
1.6789228,1.9561324
1.8541765,1.7671758
2.0526268,1.9317676
1.6956465,1.8908318
1.7948709,1.8732731
1.6954786,1.824708
1.7916168,1.8209022
1.900796,1.8209022
1.9412509,1.7870831
1.8799826,1.7918271
1.9006363,1.7696972
1.8505077,1.9037015
1.8390776,1.7732283
1.8397567,1.9909607
1.7343086,1.7556224
1.6898068,1.7691351
1.777635,1.8283241
1.7679331,1.8580154
1.8071101,1.8940368
1.7687047,1.8533622
1.692642,1.8760319
1.6917945,1.8000045
1.8348387,1.8149832
1.9214953,1.7812263
1.6836668,1.9046398
1.7611947,1.9847678
1.8096249,1.7779536
1.8033973,1.9513013
1.8730074,1.9040626
1.860961,1.7904925
1.9358126,1.7577615
1.753162,1.8833562
1.6724465,1.8833562
1.672734,1.7829484
1.7449391,1.8073677
1.7306983,1.8561702
1.7387124,1.9534191
2.0022752,1.8339384
1.8045771,1.9540325
2.0249994,1.8810089
1.7270441,1.9197136
1.7640651,1.8352398
1.7801169,1.7841468
1.6745894,1.9889491
1.8215004,1.8111211
1.7203281,1.9538873
1.7370673,1.9782914
1.9123677,1.7760081
1.8223711,1.7900071
1.8874432,1.7900071
2.0141122,1.8627212
1.8044466,1.8454843
1.6774713,1.8440698
1.8685054,1.9253441
1.8787268,1.7922137
1.7855446,1.9009126
1.7706543,1.7818087
1.7897502,1.7531561
1.7126455,1.7923148
1.8057802,1.7777768
1.8190444,1.7777768
1.7081325,1.9938021
1.6749357,1.9938021
1.671879,1.8062782
1.7982869,1.8623435
1.724596,1.8649005
1.7800472,1.8484275
1.88521,1.9480462
1.732926,1.8746228
1.6984048,1.953718
1.7397463,1.7594144
1.7464851,1.8096337
1.7072291,1.7872093
1.8614373,1.9900275
1.8959976,1.9226265
1.6851851,1.8985876
1.8030767,1.9216331
1.9696962,1.7631693
1.9370936,1.8788005
1.9192551,1.8788005
1.6861924,1.8015268
1.7458066,1.7938162
1.8802285,1.7534492
1.8003732,1.8321652
1.9975166,1.7560099
1.6818802,1.9726101
1.7174792,1.8886172
1.7570441,1.9491271
1.7146279,1.8146515
1.719278,1.8146515
1.7221076,1.7657502
1.8730913,1.895736
1.9361625,1.856965
2.023554,1.8457469
1.846922,1.8618298
1.8532494,1.9200329
1.8034998,1.8798412
1.7924234,1.96967
1.9838257,1.925435
2.0415409,1.925435
1.7142007,1.9717933
1.8256636,1.9647819
1.8392962,1.9647819
1.6853621,1.9401103
1.7098339,1.9328337
1.7144524,1.8347179
1.9553467,1.7613589
2.048254,1.9968004
1.8417467,1.8456366
1.7859602,1.9484818
1.8536125,1.9375528
1.754384,1.9375528
1.8372244,1.9136494
1.8042164,1.8470999
1.7896289,1.8470999
1.7356778,1.8371671
2.0430467,1.7739881
1.6764561,1.7578834
1.7363862,1.7578834
2.0100682,1.7557443
2.0242918,1.985634
1.8897457,1.7545544
1.6759273,1.8811744
1.772117,1.8469636
1.8608233,1.9724294
1.9844785,1.8106956
1.6748569,1.8451885
1.7118896,1.8451885
1.8506261,1.9967912
1.6863799,1.7837358
1.9491068,1.9651116
1.7641778,1.7755182
1.773195,1.7755182
1.8130273,1.8456186
2.0357761,1.9674361
2.013491,1.8842325
1.8285096,1.8261746
1.8630189,1.8285899
1.6813407,1.9642308
1.6980677,1.8900766
1.7251345,1.8900766
1.7120595,1.8644392
1.8890332,1.886309
1.7862431,1.9229894
1.9927166,1.8704729
1.8413969,1.84044
1.748329,1.7508937
2.0066907,1.9457433
1.838127,1.9686882
1.9434543,1.9686882
1.8855659,1.7942774
1.8658434,1.7942774
1.7409866,1.963379
1.8889748,1.8562274
1.8214039,1.8865199
1.8427805,1.9621842
2.032468,1.954584
1.6726427,1.7898451
1.7836603,1.9306604
1.7067028,1.9213741
1.678731,1.9832844
1.9767755,1.7638319
1.6705683,1.9010495
1.7986102,1.97069
1.6741707,1.977814
1.9721051,1.8719001
1.9781998,1.7598362
1.846086,1.9861921
1.7617252,1.9591231
1.7689157,1.9591231
1.72884,1.7754188
1.7530258,1.9776042
1.9295627,1.761207
1.6931518,1.9975938
1.743082,1.9371232
2.004212,1.7536874
1.8305176,1.8166796
1.7194881,1.8652289
1.7255267,1.8493326
1.6718295,1.9517621
2.003239,1.9303945
1.9874163,1.9303945
1.6840303,1.7551024
1.8760556,1.893249
1.6999009,1.8672637
1.8700469,1.9049294
1.9130934,1.7987373
1.8808042,1.7987373
1.8840386,1.8903931
1.8251987,1.7525192
1.9692822,1.9845651
1.7130495,1.9598325
1.7644888,1.8168089
1.6830622,1.9928584
2.0353267,1.9166087
1.8268821,1.9321134
1.8941919,1.9321134
1.6888573,1.9085544
1.7560117,1.7605762
1.7804123,1.9358737
1.8398229,1.9216166
1.7102792,1.8878146
1.6812545,1.8229063
1.8108519,1.9534566
2.0410903,1.8755747
1.9245042,1.8755747
1.7718691,1.8447025
1.720392,1.8241968
1.7711518,1.9802948
1.848214,1.9322306
1.7460585,1.9458184
1.7791677,1.7697846
1.9096347,1.7779627
1.8914912,1.9422029
1.7029706,1.8634206
1.8855513,1.7893366
1.6955137,1.8372692
1.778,1.7618884
1.8984606,1.8150535
1.955066,1.7639943
1.7604718,1.9937987
1.7588062,1.7536658
1.7130048,1.956999
1.939744,1.9517647
1.86567,1.8366005
1.8552417,1.9305788
1.7645652,1.8477439
1.7196841,1.8734199
1.9546539,1.9760907
1.7429882,1.7517794
1.6968356,1.9547732
1.6862849,1.8735987
1.7528778,1.7873836
1.7128847,1.9029036
1.8952574,1.9577367
1.9731086,1.8543224
1.6860826,1.973444
1.766917,1.8377203
1.8834401,1.9030308
1.6996088,1.794901
1.7294647,1.9299074
1.8018833,1.8304294
1.6821555,1.8138764
1.7365867,1.9825381
1.9994305,1.8303683
1.8033221,1.8084841
1.8774501,1.8956876
1.8168039,1.8797598
1.8877712,1.7568078
1.7533307,1.908633
1.7464042,1.992535
1.8475314,1.7680267
1.6721684,1.7861822
1.7333548,1.779847
1.7947136,1.8812972
1.7292765,1.8119202
1.800622,1.9540548
1.7469842,1.9680383
1.86674,1.8938029
1.6797808,1.8351115
1.6815013,1.8557526
1.907281,1.81422
1.9032987,1.79088
1.8401296,1.79088
1.9408791,1.8895317
2.049307,1.7507159
1.7156477,1.9375407
1.7255948,1.9720924
1.8340608,1.8767507
1.7927815,1.8767507
1.7696161,1.9905546
1.7988571,1.9905546
1.7205923,1.8769482
1.6962906,1.8769482
2.0284843,1.8745617
1.9575485,1.7902292
1.9560257,1.7902292
1.9769416,1.9478029
1.7848984,1.8268555
2.0520275,1.9755579
1.6847714,1.8222799
1.8602393,1.9975034
1.9418166,1.9024391
1.84804,1.8460511
1.7050009,1.9146404
1.6873213,1.7692946
1.6830599,1.9430311
1.7294582,1.9339572
1.9496545,1.8985966
1.8469043,1.8403989
1.9918652,1.8076286
1.9742633,1.760612
1.8795466,1.9618018
1.8825308,1.9272889
1.7415347,1.9769607
1.901651,1.8412926
1.683394,1.981209
1.6903863,1.9552684
1.9719428,1.8630134
1.7458776,1.983173
1.690364,1.9713464
1.775061,1.9098313
1.7181494,1.7896084
1.6941069,1.9646642
1.8422165,1.7851558
1.7401316,1.8385707
1.6739948,1.9476281
1.6862309,1.858419
1.8006766,1.895425
1.7369088,1.9942039
1.7317365,1.9090868
1.7704654,1.9090868
1.9625798,1.9563292
1.8670273,1.9343734
1.7147453,1.9723575
1.8809671,1.9703137
1.7052888,1.9268967
2.0432322,1.7819576
1.9510645,1.7819576
1.8185009,1.7541413
1.8115573,1.7642956
1.8626913,1.7642956
1.8355675,1.8107734
1.9926374,1.9867792
1.9444237,1.7837559
1.8925952,1.8028115
1.9160411,1.8028115
1.6913896,1.8799795
1.7975498,1.8444022
1.712229,1.8444022
1.8831356,1.9494274
1.9310453,1.868762
1.8217664,1.7563292
1.8829868,1.7746563
1.8283389,1.7599949
1.9723378,1.8460364
1.7324283,1.8123935
1.8743272,1.8792827
1.8406718,1.8871378
1.6725872,1.8099446
1.8745879,1.9017687
1.6991984,1.8722401
1.7195402,1.8722401
1.8901062,1.774516
1.7925284,1.9459027
1.7069634,1.8200848
1.7904699,1.9756384
1.7105438,1.7665052
1.7454933,1.7665052
2.024529,1.9825686
1.9519815,1.9825686
1.8895525,1.8458328
1.7138578,1.8373789
1.8657275,1.9385082
1.7975929,1.9385082
1.6949575,1.9948359
1.9715208,1.7577522
1.872678,1.9590312
1.8876916,1.764919
1.8332108,1.837966
1.783031,1.948634
1.8154051,1.948634
1.9629424,1.864836
1.7365643,1.9008764
1.8363308,1.8557222
1.9977694,1.7916594
1.9614283,1.7727677
1.6887935,1.842752
1.782979,1.842752
2.0581439,1.7779692
1.7865006,1.9529129
1.8764318,1.9719306
1.7469686,1.7967063
1.8802005,1.8616413
1.8857803,1.8264363
1.8232664,1.8424443
1.9026088,1.8424443
1.7078342,1.9401639
1.7521297,1.9564048
1.7220929,1.9498918
1.712419,1.755784
1.7036897,1.9658371
1.7179005,1.7837541
1.7930957,1.9157377
1.815744,1.8592212
1.9034287,1.8484713
1.8758652,1.8484713
1.8001391,1.8470218
1.8875574,1.9828062
1.9496684,1.9506924
1.9645475,1.7916203
1.7838243,1.9931359
1.887217,1.7605102
1.6893796,1.7716368
1.8334333,1.7633089
1.8308399,1.9568385
1.7066817,1.9630579
1.7943825,1.9630579
1.9462363,1.7599316
2.0270202,1.7599316
1.931506,1.8300439
1.9060429,1.8300439
1.9384054,1.7755823
1.9504622,1.7755823
1.7909303,1.8136365
1.8085678,1.8541338
1.8282125,1.8357724
1.7374052,1.8357724
1.6733588,1.7701973
1.7529279,1.8256097
1.6713523,1.8256097
1.8867288,1.8129015
1.7966024,1.8129015
1.8866966,1.7901852
1.9774704,1.7901852
1.7132633,1.9427699
1.7234715,1.8875138
1.7612745,1.8875138
1.9982868,1.847402
1.7062641,1.7999611
1.6718342,1.886801
1.6821722,1.886801
1.8489031,1.8622677
1.688637,1.9445662
2.0157359,1.8221613
1.8972389,1.8951396
1.7530597,1.799994
1.6925254,1.8136318
1.6800224,1.9988798
1.7719179,1.9197358
1.7655835,1.7658969
1.7517229,1.7658969
1.8050257,1.9122108
1.7951599,1.7715245
1.7709973,1.8599895
1.7550932,1.851049
1.6991231,1.851049
1.6757767,1.8973925
1.8637855,1.8710562
1.774789,1.985149
2.004571,1.8556646
1.7003034,1.9222565
1.815909,1.9557608
1.7488736,1.9557608
1.6809692,1.7673386
1.7665987,1.7555939
1.6815246,1.8207182
1.8697844,1.80749
1.8724066,1.9714355
1.6791079,1.8728763
1.855826,1.8924888
1.9024036,1.9072138
1.842398,1.9466497
1.8871474,1.9622065
1.9092766,1.9622065
1.7433852,1.7992047
1.941714,1.7813554
1.889367,1.7813554
1.8471626,1.8665382
1.7370287,1.7870023
1.7854004,1.7870023
1.767046,1.8284303
1.8975351,1.9195663
1.8209828,1.9195663
1.7274277,1.8825319
1.9171797,1.8490375
2.014113,1.7778702
2.0101519,1.7740589
1.8499547,1.9490293
1.7617114,1.8732392
1.9815518,1.7786169
1.6968598,1.9083047
1.7358985,1.9090962
1.877844,1.9380875
1.8141801,1.9380875
1.8587221,1.8620205
1.7744927,1.9823065
1.8585829,1.8585808
1.9208641,1.760894
1.7249757,1.880636
2.0001945,1.8296521
1.8591334,1.9380345
1.8151385,1.8920594
1.7204391,1.8920594
1.9685873,1.8491075
1.7562037,1.8523588
1.8424644,1.9144512
1.7047802,1.826498
1.829407,1.8179919
1.9907655,1.8780714
1.6844692,1.7885181
1.8615166,1.7974744
1.7048072,1.7956134
1.8646172,1.7770243
1.9665195,1.9715542
1.9743637,1.7766072
1.8206033,1.9033194
1.8827066,1.8028933
1.6707107,1.805441
1.8587208,1.7638255
1.6901187,1.8789343
1.8087807,1.9631127
2.027306,1.7579179
1.8113865,1.994174
1.7617517,1.9193634
1.8779442,1.9199489
2.0414953,1.8426378
1.9238394,1.8427409
1.9838856,1.8427409
1.8002422,1.8625094
1.8448092,1.8125662
1.7557123,1.9581176
1.7586834,1.9581176
1.6858386,1.950019
1.977055,1.7689279
2.0124211,1.8503572
1.9239022,1.7519195
2.0052788,1.7519195
2.0478778,1.8939893
1.7679971,1.8929384
1.6877083,1.8452338
1.8929933,1.8903153
1.8688055,1.9525434
1.6856644,1.9987185
1.8189749,1.8455288
1.7425226,1.929592
1.896295,1.7752548
1.8227087,1.8304503
1.9328243,1.8915689
1.7570585,1.8665173
1.7278012,1.9293629
1.7132843,1.9838408
1.9609185,1.8016889
1.8877909,1.8016889
1.7827581,1.8199872
1.7737174,1.9259272
1.7440519,1.9284194
1.8678105,1.7938819
1.6961584,1.7593836
1.6799606,1.9593652
1.6840273,1.9192326
1.7658598,1.7588046
1.8444237,1.7588046
1.7969098,1.8507216
1.7489182,1.8507216
1.8368194,1.8057508
1.8925312,1.7925295
1.8602972,1.9326888
1.8340685,1.807987
1.856974,1.8879375
2.0516815,1.7855806
1.9677728,1.8243665
1.9298424,1.9860862
2.009487,1.904024
1.8436838,1.979187
1.6968293,1.8536335
1.710001,1.8465661
1.7530192,1.7774618
1.908522,1.9994552
1.8656446,1.9110272
1.7319343,1.7924707
1.77085,1.7924707
1.723129,1.9556308
1.9030334,1.871808
1.8742077,1.871808
1.7083328,1.8846534
1.8377984,1.8941666
1.7443347,1.8952956
1.7953796,1.945051
1.6891922,1.7980276
1.6742715,1.9879817
1.6757461,1.7548934
1.8634442,1.845106
1.9059263,1.9556053
1.9568878,1.8838614
1.9124639,1.9546552
1.7625515,1.8047131
1.698409,1.8824829
1.6888626,1.7996863
1.7664279,1.7865964
1.7687982,1.8694488
1.9430568,1.834499
1.8160443,1.9580784
1.923648,1.7819829
1.8510032,1.9022192
1.8337651,1.8177079
1.689643,1.7691654
2.001357,1.8568026
1.8934395,1.8568026
1.7913362,1.998645
1.8669906,1.9858531
1.6923407,1.7674246
1.6832198,1.8295416
2.0054297,1.7649467
1.6719972,1.9980915
1.6743846,1.9893227
1.7281479,1.969407
1.8228269,1.9885383
2.0081198,1.7703621
1.6773057,1.9508381
1.8120556,1.9653902
1.8854337,1.770238
1.8748517,1.770238
1.7549486,1.8694003
1.7898508,1.9234116
1.8808019,1.9234116
1.8657569,1.7862198
