fM,fPt
1.8265374,3.0057907
1.9327468,3.0084808
1.780573,3.1217942
1.9631853,3.0802093
1.8436353,2.8644173
1.7023376,2.8644173
1.7340025,2.8120074
1.8413769,2.9850976
1.7616363,2.9850976
1.7882574,3.1840405
1.9753618,3.0245848
1.6891879,3.101354
2.0507252,2.871559
2.0509608,2.8097231
1.6762056,3.0938816
1.8327479,3.0938816
1.6772755,2.8094332
1.8985192,3.100134
1.9543704,3.041546
1.868442,2.962385
1.7639513,2.9515946
1.740667,2.9515946
1.8757019,2.9108384
1.7296898,2.810932
1.7200098,2.9664183
1.9439754,2.8437212
1.9329449,2.9701004
1.9186554,2.8961754
1.887447,3.1785195
2.0143962,2.9369287
1.9765209,2.9278092
1.9942365,3.0921383
1.9205782,3.0921383
1.7103496,3.1445112
1.8569353,3.197913
1.7867422,2.973854
1.8765242,3.1801004
1.875407,3.0965233
1.9650581,2.9000256
1.7302691,2.9152997
1.8245099,3.1468601
1.9769531,2.9394743
1.9132534,2.9394743
1.9914852,2.8492415
1.7494105,3.1848292
1.727521,3.0863335
1.8018265,3.1348298
1.6893923,2.9181025
1.9087348,2.9559457
1.8999888,2.8111117
1.8379289,2.8111117
1.863907,3.0944285
1.7069268,3.0377698
1.7805789,2.858122
1.7452772,2.825235
1.7001967,2.8879156
1.8563893,2.8644145
1.768538,3.1934173
1.6956561,2.8575757
1.6759176,3.0389793
2.0202124,2.8556533
1.9505711,2.8556533
2.0245776,2.8794045
1.9497228,3.1251616
2.0171509,3.0100439
1.8417605,3.1153917
1.8004352,2.9788048
1.8441223,2.8866026
1.8212318,2.9316468
1.8962721,2.855805
1.9626832,2.855805
1.8496016,2.8861408
1.9919635,2.8858316
1.8237696,2.8017685
1.744355,3.0691347
1.7391717,3.1750965
1.7115426,3.1517982
2.0202296,3.0189567
1.9829874,3.0189567
1.8428164,2.9218416
1.7031739,2.9133778
1.8684046,3.092273
1.8985035,3.0765066
1.7117609,2.9155471
1.6727513,2.9293458
2.0180235,3.1865358
1.7792647,3.0287561
1.8889569,2.9413087
1.7777759,3.1781876
1.8860952,2.9951787
1.798248,2.9951787
1.6712999,2.8508174
1.9044547,2.8012803
1.7475135,3.090154
1.8462925,3.15515
1.8987778,3.141333
1.8160381,3.0612621
1.8477226,2.8223774
